"id","name","party","state","vote.1369","vote.1370","vote.1378","vote.1380","vote.1381","vote.1382","vote.1383","vote.1384","vote.1385","vote.1386","vote.1388","vote.1391","vote.1392","vote.1393","vote.1398","vote.1399","vote.1400","vote.1401","vote.1402","vote.1403","vote.1404","vote.1405","vote.1406","vote.1407","vote.1409","vote.1413","vote.1414","vote.1415","vote.1416","vote.1417","vote.1418","vote.1420","vote.1421","vote.1422","vote.1423","vote.1424","vote.1426","vote.1427","vote.1429","vote.1431","vote.1432","vote.1478","vote.1479","vote.1480","vote.1483","vote.1484","vote.1485","vote.1486","vote.1487","vote.1488","vote.1489","vote.1490","vote.1491","vote.1493","vote.1494","vote.1496","vote.1503","vote.1509","vote.1513","vote.1517","vote.1518","vote.1526","vote.1527","vote.1528","vote.1529","vote.1530","vote.1532","vote.1533","vote.1534","vote.1535","vote.1538","vote.1540","vote.1541","vote.1544","vote.1545","vote.1548","vote.1551","vote.1552","vote.1572","vote.1573","vote.1574","vote.1575","vote.1576","vote.1577","vote.1578","vote.1579","vote.1580","vote.1581","vote.1583","vote.1584","vote.1589"
211,"NILO COELHO","PSDB","BA",1,4,1,2,2,4,4,4,4,4,1,1,1,1,4,1,2,4,2,2,2,2,4,2,2,4,1,2,2,1,1,4,1,1,4,4,1,1,1,2,1,4,4,1,4,1,1,1,1,2,1,2,1,2,4,4,4,4,1,1,2,4,1,4,4,4,4,4,1,1,1,2,1,4,4,1,2,4,1,1,1,2,1,1,1,4,2,1,1,4,1
57,"NILSON MOURAO","PT","AC",1,2,1,1,1,1,2,1,2,5,2,2,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,4,1,1,2,2,1,1,1,1,4,1,1,1,1,2,2,2,1,2,4,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1,5,2,1,1,2,2,1,2,2,2,1,2,1,1,1,4,1,1,1,2,1
31,"NILSON PINTO","PSDB","PA",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,"NILTON BAIANO","PPB","ES",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,"NILTON CAPIXABA","PTB","RO",1,2,4,2,2,4,1,1,1,4,4,1,1,1,2,1,4,2,2,2,2,2,4,4,2,2,1,2,2,4,4,4,1,1,1,4,1,1,1,2,1,4,4,4,4,4,4,1,1,2,1,2,4,2,4,2,1,4,4,4,2,4,1,1,2,2,2,1,4,1,4,2,1,1,5,4,1,4,1,1,1,4,1,1,1,4,4,1,1,1,1
424,"NORBERTO TEIXEIRA","PMDB","GO",1,1,1,2,2,2,1,1,1,4,1,1,1,1,4,1,4,1,2,2,2,2,2,2,2,2,1,2,2,4,4,4,1,1,4,4,4,1,2,2,1,1,1,4,4,4,4,4,1,2,1,2,4,2,4,4,1,4,1,4,4,4,1,1,4,2,2,1,1,1,1,2,1,4,4,1,2,2,4,4,4,4,4,4,4,4,2,1,1,4,1
255,"ODELMO LEAO","PPB","MG",1,1,1,2,2,2,1,1,1,5,1,1,1,1,2,1,4,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,5,1,1,1,2,1,1,1,1,4,1,1,1,1,2,1,2,1,2,5,2,1,5,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,5,1,2,5,1,1,1,2,1,4,1,4,2,1,1,1,1
459,"ODILIO BALBINOTTI","PSDB","PR",1,2,1,2,2,2,1,1,1,4,1,1,1,1,4,4,4,2,2,2,2,2,4,2,2,2,1,2,2,4,4,1,1,1,1,4,1,4,1,2,1,4,4,1,4,1,1,4,1,2,1,4,1,2,4,2,4,4,1,1,2,4,1,1,2,2,2,1,1,4,1,2,1,1,4,1,2,4,1,1,1,2,1,1,1,4,2,1,1,4,1
171,"OLAVO CALHEIROS","PMDB","AL",4,4,1,2,2,2,1,1,1,4,1,1,1,1,2,1,5,2,2,2,2,2,2,2,2,2,1,2,2,4,1,4,1,1,1,5,1,1,2,1,1,4,4,1,4,4,1,1,1,1,1,2,1,2,4,4,4,4,4,1,2,1,1,1,2,2,2,1,4,4,1,4,3,1,5,1,2,2,2,2,1,2,1,1,1,4,2,1,1,1,1
251,"OLIMPIO PIRES","PDT","MG",4,4,1,1,1,1,2,1,2,4,2,2,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,2,4,1,1,2,2,1,1,1,1,4,1,4,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1,5,2,1,1,2,2,1,2,2,2,1,2,1,1,1,4,1,1,2,4,1
464,"OLIVEIRA FILHO","PL","PR",4,4,1,1,2,2,1,1,1,4,2,1,1,1,2,1,4,2,2,2,2,2,2,2,2,2,1,2,2,4,1,1,1,1,1,4,1,1,1,2,1,4,4,1,4,1,1,1,1,2,4,4,4,4,4,2,2,5,1,4,4,1,1,2,2,2,2,1,4,4,1,2,1,1,5,2,1,2,2,2,1,2,1,1,2,4,1,1,1,4,1
593,"ORLANDO DESCONSI","PT","RS",1,2,1,1,1,1,2,1,2,4,2,2,2,2,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,2,1,2,3,1,4,2,2,1,1,1,1,4,1,1,4,1,2,2,2,1,2,4,4,4,2,1,1,4,4,2,1,2,2,2,1,1,1,4,2,1,1,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1
587,"ORLANDO FANTAZZINI","PT","SP",1,2,1,4,4,1,2,1,2,4,2,2,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,2,4,4,4,4,4,4,1,1,1,4,1,1,1,1,2,4,4,1,4,1,1,2,2,1,1,1,1,2,1,2,2,2,1,4,1,4,2,4,1,2,4,4,4,2,2,1,2,1,1,1,1,1,1,4,2,1
49,"OSCAR ANDRADE","PFL","RO",4,4,4,4,4,4,1,1,1,4,4,4,4,4,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"OSCAR ANDRADE","PL","RO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,2,2,4,4,4,2,4,4,4,4,4,4,4,4,4,2,4,4,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,1,2,2,2,2,1,1,4,4,1,1,4,1,2,4,1,1,1,4,4,4,4,4,4,4,4,4,4
256,"OSMANIO PEREIRA","PSDB","MG",1,2,1,2,4,2,1,4,1,4,1,1,1,4,4,1,4,2,4,4,2,2,4,2,2,2,1,2,2,4,4,4,2,4,1,4,4,1,1,2,1,4,1,1,4,1,1,1,1,2,1,4,1,4,5,2,1,5,1,1,4,1,1,1,4,2,2,4,1,4,1,4,1,4,3,1,2,4,1,1,1,4,1,1,1,4,2,1,1,1,1
463,"OSMAR SERRAGLIO","PMDB","PR",1,1,1,2,2,2,1,1,1,4,1,1,1,1,2,1,5,1,2,4,2,2,4,2,2,2,1,2,2,1,4,4,1,1,1,4,4,1,1,2,1,1,1,1,4,1,1,1,1,2,1,4,1,2,4,2,1,4,1,1,2,1,1,1,2,2,2,1,1,4,1,4,1,1,4,1,2,2,2,2,1,2,1,1,1,4,2,1,4,1,1
616,"OSMAR TERRA","PMDB","RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,1,1,1,1,1,4,1,1,1,2,1,1,1,4,4,1,1,1,1,2,1,2,1,2,4,2,1,5,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,4,1,2,2,2,2,1,2,1,1,1,4,2,4,1,1,1
618,"OSORIO ADRIANO","PFL","DF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,4,1,1,1,1,4,4,4,1,2,5,4,1,5,1,1,4,1,1,1,4,4,4,4,1,1,1,4,1,1,5,1,2,4,1,1,1,4,1,1,1,4,2,1,1,1,1
509,"OSVALDO BIOLCHI","PMDB","RS",1,1,1,2,2,2,1,4,1,5,1,1,1,1,2,1,4,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,4,1,1,2,4,4,1,1,1,4,4,4,4,4,4,4,4,4,4,4,2,1,4,1,1,4,1,4,1,4,2,2,1,1,1,1,2,1,1,4,4,4,4,2,1,1,2,4,1,1,4,2,4,1,1,1
154,"OSVALDO COELHO","PFL","PE",4,4,4,4,4,2,1,1,1,4,4,4,4,4,4,1,4,2,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,1,2,4,2,5,2,1,4,4,1,4,4,4,4,4,4,4,4,1,4,4,4,1,1,5,1,2,4,1,1,1,2,4,1,1,4,2,1,1,1,4
65,"OSVALDO REIS","PMDB","TO",4,2,1,2,2,4,4,4,4,4,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,1,4,4,1,4,1,1,1,4,1,4,4,1,4,1,4,4,1,4,1,2,1,2,2,2,1,4,4,1,2,1,1,1,4,4,4,4,1,1,1,2,1,1,5,1,1,4,1,4,1,2,1,4,4,4,4,1,1,2,4
460,"PADRE ROQUE","PT","PR",1,2,1,1,1,1,2,1,2,4,4,4,4,4,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1,2,4,4,1,2,2,1,4,4,1,4,4,4,1,1,2,1,4,4,4,2,1,2,4,1,4,4,1,4,4,4,4,4,4,1,1,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,4,1,1,1,2,1
118,"PAES LANDIM","PFL","PI",1,3,1,2,2,2,1,1,4,4,4,4,1,1,4,1,2,2,2,2,2,2,2,4,2,2,1,2,2,1,4,4,1,4,1,4,1,1,4,2,1,1,1,2,4,1,1,4,4,2,1,4,4,2,4,2,1,5,4,4,4,1,1,1,2,2,4,1,1,1,1,2,1,4,3,1,2,4,1,4,1,3,3,1,3,4,2,1,1,1,1
67,"PASTOR AMARILDO","PPB","TO",1,1,1,4,2,2,1,4,1,4,1,1,1,1,4,4,4,2,2,2,2,4,4,2,2,4,4,4,4,4,4,4,4,4,1,4,1,1,1,4,1,4,4,1,4,1,1,1,1,2,1,2,4,2,4,2,1,5,1,4,4,1,1,1,4,4,4,1,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,"PAUDERNEY AVELINO","PFL","AM",1,1,1,2,2,2,1,1,1,4,1,1,1,1,2,1,5,2,2,4,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,5,1,1,1,2,1,1,1,1,4,1,1,1,4,2,1,2,1,2,4,2,1,5,1,1,2,1,1,1,2,2,4,4,1,1,1,2,1,1,4,1,2,4,1,1,1,2,4,4,4,4,2,1,1,1,4
320,"PAULO BALTAZAR","PSB","RJ",1,1,1,1,1,1,2,1,2,4,4,4,4,4,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,4,1,1,2,2,1,1,1,1,4,1,1,1,1,4,4,2,1,2,2,1,2,2,1,1,1,1,2,1,4,2,2,2,4,4,5,2,4,1,2,2,1,2,2,5,1,2,1,1,1,4,1,1,1,2,1
213,"PAULO BRAGA","PFL","BA",4,4,1,2,2,2,1,1,1,5,1,1,1,1,2,1,4,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,1,1,1,4,1,1,1,2,1,1,1,1,4,4,4,4,4,4,1,2,1,2,4,2,1,4,4,1,2,1,1,1,2,2,2,1,1,1,4,4,1,1,3,1,2,4,1,1,1,2,1,1,1,5,2,1,1,1,4
542,"PAULO DE ALMEIDA","PFL","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,2,2,2,1,4,1,2,4,1,4,1,2,4,1,1,1,2,1,2,2,4,2,4,1,1,4
542,"PAULO DE ALMEIDA","PST","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,1,1,1,2,4,4,4,1,2,4,4,4,4,3,4,1,5,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,"PAULO DELGADO","PT","MG",1,2,4,4,4,1,2,1,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,4,4,4,2,1,2,5,4,4,4,4,4,1,1,4,4,1,1,1,1,2,4,4,4,4,4,1,2,4,1,1,1,1,2,1,2,2,2,1,1,1,5,4,1,1,2,4,4,4,2,2,1,2,1,1,1,1,1,1,1,4,1
321,"PAULO FEIJO","PSDB","RJ",1,2,1,2,2,2,1,2,1,4,4,1,1,1,2,1,2,2,2,2,4,4,4,2,2,2,1,2,2,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,4,1,1,4,1,2,1,2,1,2,5,2,1,4,1,1,2,4,1,1,4,2,4,1,1,1,1,2,1,1,4,1,2,4,1,1,1,2,1,1,1,4,2,1,1,1,1
484,"PAULO GOUVEA","PFL","SC",1,1,1,2,2,2,1,1,1,4,1,1,1,1,2,1,4,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,4,4,1,1,1,2,4,1,1,1,4,1,1,1,1,2,1,4,1,2,4,4,4,5,1,1,4,4,1,1,2,4,2,1,1,1,1,2,1,1,5,1,1,4,1,1,1,2,1,1,1,4,2,1,1,1,1
503,"PAULO JOSE GOUVEA","PL","RS",4,4,4,1,1,4,2,1,1,4,2,2,2,2,1,1,4,1,1,2,1,1,1,1,2,2,1,2,2,4,4,4,1,1,4,4,1,1,2,2,1,1,1,1,4,1,1,1,1,2,2,2,1,2,2,2,2,4,1,1,2,4,2,2,4,2,4,2,1,1,4,2,4,4,4,2,1,2,2,2,4,4,4,4,4,4,1,1,1,1,1
384,"PAULO KOBAYASHI","PSDB","SP",4,4,1,2,2,2,1,1,1,5,1,1,1,1,2,1,2,2,2,2,2,4,2,2,2,4,4,4,4,4,4,4,4,4,1,2,1,1,1,2,1,1,1,4,4,1,4,1,1,2,1,2,1,2,4,2,2,4,1,1,2,4,1,1,2,2,2,1,1,1,1,2,1,1,5,1,2,4,1,1,1,2,1,1,1,4,2,1,1,4,4
626,"PAULO LESSA","PFL","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
626,"PAULO LESSA","PPB","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,4,2,1,1,1,1
383,"PAULO LIMA","PMDB","SP",4,4,4,4,2,4,1,4,4,5,4,1,1,4,4,4,4,2,4,4,4,4,4,2,5,4,4,4,4,4,4,4,4,4,1,4,4,4,2,4,1,4,4,4,4,4,4,1,1,4,4,4,4,2,5,4,4,4,4,4,4,4,1,1,2,2,2,1,4,1,4,4,4,1,5,4,2,2,4,4,1,4,1,1,1,4,4,4,1,4,4
214,"PAULO MAGALHAES","PFL","BA",1,1,1,4,2,2,1,1,1,4,1,1,1,1,2,1,5,2,2,4,2,2,2,2,2,2,1,2,2,4,4,1,4,1,1,4,1,1,1,2,1,4,1,1,4,4,1,1,1,2,1,2,1,2,4,2,2,4,1,4,1,1,1,1,2,2,2,1,4,1,1,2,1,1,5,1,2,4,1,1,1,2,1,1,1,4,2,1,1,1,1
79,"PAULO MARINHO","PFL","MA",4,4,4,4,4,4,1,1,1,5,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,2,1,2,2,4,4,4,4,4,4,4,4,4,1,2,1,4,4,4,4,1,4,1,4,4,1,4,4,4,5,4,4,4,4,1,2,4,4,4,4,4,4,4,4,1,4,4,1,4,5,1,2,4,1,1,1,4,4,4,4,4,2,4,4,4,4
66,"PAULO MOURAO","PSDB","TO",1,2,1,4,2,2,1,1,1,4,4,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,4,1,1,1,1,4,1,2,4,2,3,2,1,4,1,1,2,1,4,2,2,2,4,4,1,1,1,2,1,1,5,1,2,4,1,1,1,2,4,4,4,4,2,1,1,4,4
410,"PAULO OCTAVIO","PFL","DF",1,1,1,2,2,4,1,4,4,4,1,1,1,4,4,1,4,2,2,2,4,4,4,2,1,4,1,2,2,4,1,1,4,1,1,5,1,1,1,4,4,1,1,1,4,1,4,1,1,2,4,4,4,2,4,4,1,4,1,1,2,1,1,1,2,2,2,1,1,1,4,2,1,1,5,4,4,4,2,3,1,4,4,1,4,4,2,1,1,4,1
510,"PAULO PAIM","PT","RS",1,2,1,1,1,4,4,4,4,4,2,2,4,4,1,1,4,1,1,4,4,4,1,1,1,1,1,1,1,4,4,1,2,1,2,3,1,1,2,2,1,1,1,1,4,1,4,1,1,2,3,2,1,2,2,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1
30,"PAULO ROCHA","PT","PA",1,2,1,1,1,1,2,1,2,4,2,2,2,2,1,1,5,1,1,1,1,1,1,1,1,4,1,1,1,1,4,4,2,1,4,4,1,1,2,2,1,1,1,1,4,1,1,1,1,2,2,2,1,2,2,1,2,4,1,1,1,1,2,1,2,2,2,1,1,1,4,2,1,1,2,2,1,2,2,2,1,2,1,1,1,1,1,4,1,2,1
520,"PEDRO BITTENCOURT","PFL","SC",1,1,1,2,2,2,1,4,1,5,1,1,1,1,2,1,4,1,2,2,2,2,2,1,2,2,1,2,2,1,1,4,1,1,4,4,1,1,1,2,1,4,4,1,4,1,1,1,1,2,1,2,1,2,5,4,4,4,1,1,2,4,1,1,2,2,2,1,1,1,1,4,1,1,5,4,2,4,1,1,1,4,4,1,1,4,2,1,1,1,1
425,"PEDRO CANEDO","PSDB","GO",4,4,1,2,2,4,4,1,1,4,4,1,1,1,4,1,2,2,4,2,4,4,2,2,2,4,1,2,2,4,4,4,4,4,1,5,4,1,4,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,4,1,4,4,4,4,4,1,1,1,2,1,1,4,1,2,4,1,1,1,2,1,1,1,4,2,4,1,4,1
412,"PEDRO CELSO","PT","DF",1,2,1,1,1,4,2,1,2,4,2,2,2,2,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,4,1,1,4,2,1,4,1,4,4,1,1,4,1,2,2,2,1,2,2,1,2,2,4,1,1,1,2,1,2,2,2,1,1,1,4,2,1,1,2,2,1,2,2,2,1,4,1,1,1,4,1,1,1,2,1
428,"PEDRO CHAVES","PMDB","GO",1,1,1,2,2,2,1,1,1,4,4,1,1,1,2,1,4,4,4,4,4,4,4,4,4,2,4,4,4,1,1,1,1,1,1,5,4,1,1,2,1,1,1,4,4,1,1,4,1,2,1,2,1,2,4,2,1,4,4,1,2,1,1,1,4,2,2,1,1,1,1,2,1,1,4,1,2,2,3,3,1,2,1,3,3,4,2,1,1,1,1
539,"PEDRO CORREA","PPB","PE",4,4,1,4,2,4,1,1,4,5,1,1,1,1,4,1,4,2,2,2,2,2,4,2,2,2,1,2,4,1,1,1,1,1,4,4,4,4,4,4,4,1,1,1,4,1,1,4,1,2,1,2,1,4,5,2,1,4,1,1,2,4,1,4,2,2,2,1,4,4,1,4,1,1,5,1,2,4,1,1,1,2,1,2,4,5,2,4,1,1,4
162,"PEDRO EUGENIO","PPS","PE",1,2,1,1,1,5,4,1,2,5,2,2,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,2,1,2,5,1,1,2,2,1,4,4,1,4,1,1,1,1,4,2,2,1,2,2,1,2,2,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,"PEDRO EUGENIO","PT","PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,2,1,1,4,4,4,1,1,2,2,1,2,2,5,1,4,4,1,1,4,1,1,1,2,1
80,"PEDRO FERNANDES","PFL","MA",1,2,1,2,2,2,1,1,1,4,1,1,1,1,1,1,4,2,2,2,4,2,2,2,2,2,1,2,2,1,1,1,1,1,2,4,4,4,4,4,4,4,1,1,4,4,1,1,1,2,1,2,1,2,5,2,2,2,1,4,1,1,4,4,4,4,4,4,1,1,1,2,1,1,2,2,1,4,2,1,1,2,1,1,1,4,2,1,1,1,1
403,"PEDRO HENRY","PPB","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,1,1,1,4,4,2,1,1,4,4,2,1,1,4,1,2,4,1,1,1,2,1,4,4,4,1,4,1,4,4
403,"PEDRO HENRY","PSDB","MT",1,4,1,4,2,4,4,1,1,4,1,1,1,1,4,1,4,4,4,4,4,2,2,4,2,2,4,2,2,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,2,1,2,1,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,"PEDRO IRUJO","PFL","BA",4,4,1,2,2,2,1,1,1,4,1,1,1,1,2,1,4,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,4,1,1,1,2,4,4,4,1,4,1,4,4,1,2,1,2,1,2,4,2,4,1,1,1,2,1,1,4,4,4,4,4,1,1,4,4,4,4,4,1,2,4,1,1,1,2,1,1,1,4,2,1,1,2,4
82,"PEDRO NOVAIS","PMDB","MA",1,1,1,2,2,2,1,4,1,4,1,1,1,1,2,1,4,1,3,2,4,2,2,2,4,2,1,2,2,4,1,4,1,1,1,4,1,4,2,2,1,1,1,1,4,1,1,1,1,2,1,2,1,2,5,2,1,4,1,4,4,1,1,1,4,2,2,1,1,1,1,2,1,1,5,1,2,4,1,1,1,4,4,1,1,4,2,1,1,1,1
438,"PEDRO PEDROSSIAN","PFL","MS",4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,"PEDRO PEDROSSIAN","PPB","MS",NA,NA,4,2,2,2,1,4,1,5,1,1,1,1,2,1,4,2,2,2,2,2,2,2,4,2,1,2,2,4,4,1,1,1,4,4,4,4,1,2,1,4,4,4,4,1,1,1,4,4,4,4,4,2,4,4,1,4,1,4,2,4,1,1,2,2,2,1,1,1,4,4,1,1,5,1,2,5,2,1,1,2,1,1,1,4,4,4,4,1,1
177,"PEDRO VALADARES","PSB","SE",1,2,4,4,4,4,4,4,4,4,2,2,1,2,4,4,4,1,1,1,1,4,4,1,5,1,1,2,4,1,1,1,2,1,2,4,1,1,4,2,1,4,1,1,4,4,1,1,1,2,4,4,4,4,4,4,2,2,4,1,1,4,2,2,4,4,4,4,1,1,2,2,1,1,2,2,1,2,2,2,4,2,2,2,2,4,1,1,1,2,4
259,"PHILEMON RODRIGUES","PL","MG",1,1,1,1,1,1,2,1,1,4,1,2,2,1,2,1,4,1,1,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,4,1,1,2,2,1,1,1,2,4,1,1,4,1,2,2,2,1,2,2,2,1,3,1,1,2,1,1,1,2,2,2,1,1,1,2,2,1,1,2,1,2,4,1,1,3,2,4,4,4,4,2,1,1,1,1
614,"PIMENTEL GOMES","PPS","CE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,1,1,2,2,1,1,1,1,4,1,1,1,3,2,2,2,4,2,2,4,4,2,1,1,1,1,5,1,2,2,2,1,1,1,5,2,1,1,2,2,1,2,2,2,1,2,1,1,1,4,1,1,1,1,4
