"id","name","party","state","vote.100000136","vote.100000137","vote.100000138","vote.100000139","vote.100000140","vote.100000141","vote.100000142","vote.100000143","vote.100000144","vote.100000145","vote.100000146","vote.100000147","vote.100000148","vote.100000149","vote.100000150","vote.100000151","vote.100000152","vote.100000153","vote.100000154","vote.100000155","vote.100000156","vote.100000157","vote.100000158","vote.100000159","vote.100000160","vote.100000161","vote.100000162","vote.100000163","vote.100000164","vote.100000165","vote.100000166","vote.100000167","vote.100000168","vote.100000169","vote.100000170","vote.100000171","vote.100000172","vote.100000173","vote.100000174","vote.100000177","vote.100000178","vote.100000179","vote.100000180","vote.100000181","vote.100000182","vote.100000183","vote.100000184","vote.100000289","vote.100000290","vote.100000291","vote.100000292","vote.100000293","vote.100000294","vote.100000719","vote.100000762","vote.100000763"
468,"NELSON MORRO","PFL","SC",1,2,NA,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,1,1
497,"NELSON PROENCA","PMDB","RS",1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,1,2,2,2,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,2,1,NA,1,NA,1,1
426,"NELSON TRAD","PTB","MS",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,1,2,2,1,1,1,NA,NA,1,NA,NA,NA,NA,2,1,1,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,2,1,NA,NA,NA,1,1
212,"NESTOR DUARTE","PMDB","BA",NA,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,1,2,2,2,1,1,1,2,1,NA,NA,1,NA,1,NA,1,NA,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,1,2,1,NA,NA,NA,1,1
469,"NEUTO DE CONTO","PMDB","SC",1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,2,2,2,1,NA,1,2,1,NA,1,1,NA,1,1,1,2,1,1,NA,NA,1,1,NA,1,1,2,1,1,NA,1,NA,1,1,2,NA,1,NA,NA,1,1
125,"NEY LOPES","PFL","RN",NA,2,NA,1,1,1,1,NA,NA,1,1,2,1,1,NA,NA,NA,NA,NA,NA,2,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,2,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1
30,"NICIAS RIBEIRO","PMDB","PA",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,NA,NA,1,2,1,1,3,1,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,1,NA,2,1,1,NA,1,NA,NA,1,2,1,1,NA,NA,2,1
253,"NILMARIO MIRANDA","PT","MG",1,NA,2,NA,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,1,1,2,NA,NA,NA,2,2,NA,1,3,NA,NA,1,2,NA,1,NA,NA,NA,NA
152,"NILSON GIBSON","PMDB","PE",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,NA,1,1,NA,1,1,1,2,1,1,1,1,1,1,NA,1,NA,2,1,1,NA,1,NA,1,1,2,1,1,1,NA,1,1
277,"NILTON BAIANO","PMDB","ES",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,NA,1,1,1,NA,NA,1,NA,1,1,1,2,1,1,1,1,1,2,NA,1,NA,NA,1,1,NA,1,NA,NA,1,2,1,1,NA,NA,1,1
43,"NOBEL MOURA","PTB","RO",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,"NOBEL MOURA","PTR","RO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"ODACIR KLEIN","PMDB","RS",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,1,1,NA,1,NA,2,1,1,NA,1,NA,NA,1,2,1,1,1,NA,1,1
254,"ODELMO LEAO","PP","MG",1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,NA,NA,1,NA,1,1,1,2,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,1,NA,NA,1,2,1,NA,NA,NA,1,1
168,"OLAVO CALHEIROS","PMDB","AL",NA,NA,NA,1,1,1,1,1,1,2,2,1,1,1,NA,1,2,2,2,1,1,NA,1,2,1,NA,1,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,2,1,NA,NA,1,1
168,"OLAVO CALHEIROS",NA,"AL",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448,"ONAIREVES MOURA","PTB","PR",NA,NA,NA,1,1,NA,NA,NA,1,NA,1,2,1,1,1,1,1,1,1,2,2,NA,1,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1
105,"ORLANDO BEZERRA","PFL","CE",NA,NA,NA,1,1,1,1,NA,NA,1,1,2,1,1,1,1,1,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA
520,"ORLANDO PACHECO","PTN","SC",1,2,1,1,1,1,1,1,NA,1,NA,2,1,1,1,1,1,1,1,2,2,NA,NA,1,NA,NA,NA,NA,1,NA,1,2,NA,1,1,1,1,NA,NA,1,2,1,1,1,NA,1,NA,NA,1,2,NA,2,NA,NA,NA,NA
255,"OSMANIO PEREIRA","PSDB","MG",1,1,2,1,1,1,1,NA,1,NA,2,1,1,1,1,1,2,2,2,1,1,2,2,1,NA,1,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,NA,NA,1,1,NA,NA,1,NA,NA,1,2,1,NA,NA,NA,1,1
402,"OSORIO ADRIANO","PFL","DF",1,NA,NA,1,1,1,1,1,1,1,1,2,1,NA,NA,1,1,1,1,2,2,1,1,NA,NA,NA,1,NA,NA,NA,1,2,NA,1,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,2
415,"OSORIO SANTA CRUZ","PDC","GO",NA,2,1,1,2,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,1,NA,1,NA,2,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
499,"OSVALDO BENDER","PDS","RS",1,1,1,1,1,1,1,1,1,NA,1,2,1,1,1,1,2,2,2,1,1,1,1,1,NA,1,1,NA,NA,1,1,2,1,1,NA,3,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
153,"OSVALDO COELHO","PFL","PE",1,NA,1,NA,NA,1,1,NA,NA,1,NA,NA,2,1,2,1,1,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1
31,"OSVALDO MELO","PDS","PA",1,2,1,1,1,1,1,1,NA,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,NA,NA,1,NA,NA,1,NA,2,1,1,NA,3,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,2,1,NA,NA,NA,1,1
65,"OSVALDO REIS","PP","TO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,"OSVALDO REIS","PTR","TO",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,2,NA,NA,1,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
376,"OSWALDO STECCA","PMDB","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"OSWALDO STECCA","PSDB","SP",NA,1,NA,1,1,1,1,1,NA,1,1,NA,1,1,1,NA,2,2,2,3,3,1,2,1,NA,NA,1,NA,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,NA,NA,NA,NA,1
449,"OTTO CUNHA","PPR","PR",1,2,1,1,1,1,1,1,1,1,NA,2,1,1,1,1,1,1,1,2,2,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,NA,1,1
113,"PAES LANDIM","PFL","PI",1,NA,1,NA,NA,NA,2,NA,NA,1,1,NA,2,2,2,2,1,1,1,2,2,1,1,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,1,NA,1,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,2
48,"PASCOAL NOVAES","PSD","RO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,NA,1,1,1,NA,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,1,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
48,"PASCOAL NOVAES","PTR","RO",1,1,NA,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,"PAUDERNEY AVELINO","PDC","AM",1,2,NA,1,NA,1,1,NA,NA,1,NA,2,NA,1,1,1,1,1,1,2,2,1,1,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,2,NA,1,NA,NA,1,1,NA,1,2,1,NA,NA,NA,1,NA
256,"PAULINO CICERO DE VASCONCELOS","PSDB","MG",1,1,2,1,1,1,1,1,1,NA,1,1,1,1,1,1,2,2,2,1,1,2,2,1,NA,1,NA,NA,1,NA,1,1,1,NA,1,1,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA
450,"PAULO BERNARDO","PT","PR",1,1,2,2,1,2,1,2,NA,NA,2,1,2,2,2,2,2,2,2,1,1,2,2,1,NA,NA,1,NA,NA,NA,2,1,NA,NA,NA,NA,1,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,1,2,2,1,NA,NA,1,1
314,"PAULO DE ALMEIDA","PSD","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,"PAULO DE ALMEIDA","PTB","RJ",NA,2,1,NA,1,NA,1,1,1,1,NA,NA,1,NA,1,1,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,1
257,"PAULO DELGADO","PT","MG",1,1,2,2,1,2,1,2,NA,1,NA,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,2,NA,NA,1,1,NA,NA,1,2,NA,1,NA,NA,1,1
470,"PAULO DUARTE","PPR","SC",1,1,1,1,NA,1,1,1,NA,NA,1,2,1,1,1,1,1,1,1,2,1,NA,NA,1,NA,NA,1,NA,NA,NA,1,2,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,1,2,NA,NA,NA,1,1,1
278,"PAULO HARTUNG","PSDB","ES",1,NA,2,2,1,1,1,1,NA,NA,NA,1,1,1,1,1,2,2,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA
258,"PAULO HESLANDER","PTB","MG",NA,1,3,1,1,1,1,1,NA,NA,1,1,3,NA,NA,NA,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,2,1,2,NA,NA,1,1
542,"PAULO LIMA","PSC","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,1,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1
416,"PAULO MANDARINO","PDC","GO",1,1,2,1,NA,1,NA,NA,NA,NA,1,2,NA,1,1,1,1,1,1,2,2,1,1,1,NA,3,1,NA,3,NA,1,NA,1,NA,NA,1,1,1,NA,NA,2,1,1,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,1,1
82,"PAULO MARINHO","PSC","MA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,3,2,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
66,"PAULO MOURAO","PDS","TO",NA,2,NA,1,NA,1,NA,NA,NA,1,1,NA,1,1,NA,1,1,1,1,2,2,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,2
550,"PAULO NOVAES","PMDB","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
403,"PAULO OCTAVIO","PRN","DF",1,2,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,2,NA,2,1,NA,1,1
500,"PAULO PAIM","PT","RS",1,1,2,2,1,2,1,2,NA,NA,2,1,2,2,2,2,2,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,1,1,1,2,1,NA,2,2,2,NA,NA,1,NA,2,1,2,2,1,NA,NA,NA,NA
315,"PAULO PORTUGAL","PDT","RJ",1,1,1,1,NA,NA,NA,NA,NA,NA,2,1,NA,3,3,NA,NA,NA,NA,NA,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,1,NA,1,NA,NA,2,NA,1,NA,NA,NA,1,1
527,"PAULO RAMOS","PDT","RJ",1,1,1,1,1,2,2,NA,2,NA,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,2,1,1,NA,1,NA,NA,2,2,1,1,NA,NA,1,1
32,"PAULO ROCHA","PT","PA",1,1,2,2,1,2,1,2,NA,NA,2,1,2,2,2,2,2,2,2,1,1,2,2,NA,NA,NA,1,NA,NA,NA,2,1,1,NA,NA,NA,1,2,NA,NA,2,2,2,2,1,1,NA,2,1,2,2,1,NA,NA,1,1
531,"PAULO ROMANO","PFL","MG",1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA
117,"PAULO SILVA","PSDB","PI",1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,2,2,2,1,1,2,1,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,2,NA,1,NA,NA,NA,NA
33,"PAULO TITAN","PMDB","PA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,1,NA,3,NA,NA,NA,1,2,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,1,1,1
417,"PEDRO ABRAO","PMDB","GO",1,2,1,NA,NA,1,1,1,1,NA,NA,2,1,1,1,1,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,"PEDRO ABRAO","PTR","GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
417,"PEDRO ABRAO",NA,"GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,"PEDRO CORREA","PFL","PE",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,2,1,1,1,1,1,1,1,2,2,NA,NA,1,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
213,"PEDRO IRUJO","PMDB","BA",1,2,1,1,1,NA,1,NA,1,1,1,2,NA,NA,1,1,2,2,NA,NA,1,1,1,1,NA,NA,1,NA,1,NA,1,2,1,1,NA,NA,1,1,NA,NA,NA,2,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1
83,"PEDRO NOVAIS","PDC","MA",1,1,NA,3,NA,1,1,1,1,1,1,NA,1,1,1,2,2,1,NA,NA,2,1,NA,1,1,NA,1,NA,1,NA,3,1,1,2,3,NA,1,3,NA,NA,NA,1,1,1,NA,3,NA,NA,2,3,3,2,2,NA,2,2
378,"PEDRO PAVAO","PDS","SP",1,NA,1,1,1,1,NA,NA,NA,NA,1,2,1,1,1,1,2,2,2,1,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1,NA,1,1,3,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,1
521,"PEDRO TASSIS","PMDB","MG",NA,1,1,1,1,NA,1,1,NA,1,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,3,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,1,3
452,"PEDRO TONELLI","PT","PR",NA,1,1,2,1,2,1,2,NA,NA,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,NA,1,NA,NA,NA,2,1,1,NA,1,1,1,2,1,NA,2,2,2,2,NA,1,3,NA,NA,NA,NA,1,NA,NA,1,1
179,"PEDRO VALADARES","PP","SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,"PEDRO VALADARES","PST","SE",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,2,1,1,2,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,NA,NA,1,1,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,1
432,"PINGA FOGO DE OLIVEIRA","PDT","PR",1,2,1,NA,1,NA,NA,NA,NA,NA,1,2,NA,1,1,1,1,1,1,2,2,1,1,NA,NA,NA,1,NA,1,NA,1,2,1,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1
94,"PINHEIRO LANDIM","PMDB","CE",1,NA,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,2,2,NA,NA,1,2,NA,NA,NA,1,NA,NA,1,NA,2,1,2,NA,NA,1,1,NA,1,NA,2,NA,1,NA,1,NA,NA,1,2,NA,1,NA,NA,NA,1
206,"PRISCO VIANA","PDS","BA",1,NA,NA,1,1,2,2,1,NA,2,NA,NA,1,1,1,2,1,1,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,1,1,NA,2,NA,NA,1,1,NA,1,NA,2,1,NA,NA,2,1,NA,2,NA
49,"RAQUEL CANDIDO","PDT","RO",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"RAQUEL CANDIDO","PTB","RO",NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,2,2,NA,1,1,NA,NA,1,NA,1,NA,1,3,1,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,2,1,NA,NA,NA,1,NA
260,"RAUL BELEM","PP","MG",1,NA,NA,NA,1,1,1,1,1,NA,1,NA,1,NA,1,1,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
501,"RAUL PONT","PT","RS",1,1,2,2,1,NA,1,2,NA,NA,2,NA,NA,2,2,2,2,2,2,1,1,2,2,1,2,NA,1,NA,NA,NA,2,1,1,NA,1,1,1,2,NA,NA,NA,2,NA,2,1,1,2,1,3,2,NA,1,NA,NA,1,NA
50,"REDITARIO CASSOL","PTR","RO",NA,2,2,1,NA,1,1,NA,NA,1,1,2,1,1,1,1,1,1,1,NA,2,1,NA,1,NA,NA,1,NA,1,NA,1,2,NA,1,2,NA,1,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
316,"REGINA GORDILHO","PDT","RJ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,"REGINA GORDILHO","PRONA","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,"REINHOLD STEPHANES","PFL","PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
454,"RENATO JOHNSSON","PP","PR",NA,2,NA,1,1,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,1,1,2,2,1,1,1,NA,NA,1,NA,1,NA,1,2,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
454,"RENATO JOHNSSON",NA,"PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,"RENATO VIANNA","PMDB","SC",NA,NA,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,2,2,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,2,1,1,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,1,3,NA,1,2,1,NA,NA,3,NA,NA
155,"RENILDO CALHEIROS","PCdoB","PE",1,1,NA,1,1,2,2,2,NA,NA,2,NA,2,2,2,2,2,2,2,1,1,2,2,2,2,NA,1,NA,NA,NA,NA,1,1,NA,1,1,1,2,1,NA,NA,2,1,1,1,1,NA,NA,2,2,2,1,NA,NA,1,NA
202,"RIBEIRO TAVARES","PL","BA",NA,2,1,1,1,1,1,1,1,1,1,2,1,NA,1,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,2,1,NA,1,2
