"id","name","party","state","vote.2312","vote.2338","vote.2339","vote.2346","vote.2347","vote.2348","vote.2349","vote.2350","vote.2351","vote.2356","vote.2360","vote.2361","vote.2362","vote.2365","vote.2366","vote.2370","vote.2371","vote.2373","vote.2374","vote.2375","vote.2380","vote.2381","vote.2383","vote.2387","vote.2389","vote.2391","vote.2392","vote.2393","vote.2394","vote.2396","vote.2400","vote.2401","vote.2403","vote.2406","vote.2408","vote.2409","vote.2413","vote.2422","vote.2424","vote.2425","vote.2429","vote.2430","vote.2432","vote.2434","vote.2435","vote.2436","vote.2437","vote.2439","vote.2441","vote.2442","vote.2445","vote.2452","vote.2458","vote.2459","vote.2460","vote.2463","vote.2467","vote.2468","vote.2470","vote.2471","vote.2473","vote.2474","vote.2475","vote.2476","vote.2478","vote.2479"
542,"MARCONDES GADELHA","PTB","PB",4,4,4,4,4,4,1,4,4,5,4,4,2,2,5,2,2,2,2,2,1,2,4,2,2,4,4,4,4,4,4,4,4,2,1,2,4,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,"MARCOS ABRAMO","PFL","SP",4,4,4,4,2,2,2,2,2,4,4,1,2,2,4,4,5,5,4,4,5,5,4,4,4,5,4,4,5,2,4,2,4,2,4,1,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,"MARCOS ABRAMO","PP","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,4,2,4,2,4,4,2,2,1,2,4,2,4,4,4,4,4,2,1,1,4,4,4
161,"MARCOS DE JESUS","PFL","PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,1,2,2,1,4,4,4,4,4,4,4,4,4
161,"MARCOS DE JESUS","PL","PE",1,4,4,4,1,1,4,4,1,4,2,4,4,2,2,2,2,2,2,3,1,2,1,2,2,2,4,2,2,1,4,1,4,2,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,"MARCUS VICENTE","PTB","ES",1,4,4,4,4,4,1,4,2,4,2,2,2,2,4,4,2,2,2,2,1,4,1,2,4,2,4,4,2,2,4,2,4,2,4,1,4,1,1,2,4,2,2,4,1,2,2,2,2,2,2,4,2,4,4,4,1,4,4,1,4,1,1,2,1,2
244,"MARIA DO CARMO LARA","PT","MG",4,2,4,4,1,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,4,2,1,4,4,4,4,4,4,2,4,4,2,2,2,4,2,4,4,4,2,4,2,4,1,1,1,1,1,1,1,4,4,4
508,"MARIA DO ROSARIO","PT","RS",1,4,4,4,1,1,1,4,1,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,1,1,2,4,4,4,4,4,4,2,4,4,2,2,1,2,2,2,1,1,1,4,1,1,1,1,2,1,2
5,"MARIA HELENA","PPS","RR",1,2,5,4,2,1,2,2,4,4,2,1,2,4,5,5,5,5,4,5,2,1,2,5,4,4,4,4,5,1,2,1,2,2,4,1,4,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"MARIA HELENA","PSB","RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,4,4,4,4,2,2,1,2,2,1,1,1,4,1,1,4,1,1,4,4,4
572,"MARIA LUCIA CARDOSO","PMDB","MG",NA,4,4,3,1,1,1,4,1,4,4,2,4,4,2,2,4,2,2,4,4,4,4,4,4,4,5,2,2,1,4,4,4,4,1,4,4,1,4,2,4,4,2,4,4,4,2,4,4,2,2,1,4,4,2,4,1,1,1,1,4,4,4,2,1,1
526,"MARIANGELA DUARTE","PT","SP",1,2,4,4,1,1,1,4,1,4,2,2,2,4,4,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,1,1,4,4,4
50,"MARINHA RAUPP","PMDB","RO",4,4,5,4,4,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,2,1,2,2,4,1,4,1,4,2,4,2,2,4,2,4,4,4,4,4,4,4,4,2,1,4,1,1,1,4,4,1,4,2,1,2
262,"MARIO ASSAD JUNIOR","PL","MG",1,5,4,5,4,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,4,4,4,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,"MARIO ASSAD JUNIOR","PSB","MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,4,4,2,4,1,1,1,2,2,1,2,2,1,1,1,4,1,1,1,1,1,2,1,4
267,"MARIO HERINGER","PDT","MG",1,2,1,4,1,1,2,2,4,4,2,1,2,4,4,4,4,1,4,4,2,4,2,5,4,5,4,5,5,2,2,2,2,2,2,1,4,1,1,2,4,2,1,4,1,4,4,4,4,5,2,4,5,4,2,1,1,1,1,1,1,1,1,2,1,4
210,"MARIO NEGROMONTE","PP","BA",1,2,4,4,1,1,1,2,1,4,4,4,4,4,2,2,2,2,2,4,1,2,1,2,2,2,2,4,2,1,4,4,4,2,1,1,4,2,1,2,4,2,2,4,2,2,2,4,4,2,2,1,2,2,2,1,4,4,1,1,4,4,1,4,1,4
168,"MAURICIO QUINTELLA LESSA","PDT","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,5,4,5,4,5,4,5,4,4,5,1,2,4,1,1,1,1,1,1,1,4,1,4
168,"MAURICIO QUINTELLA LESSA","PSB","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,"MAURICIO RABELO","PL","TO",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,5,2,1,1,2,1,1,2,1,4,4,2,4,5,2,2,4,2,2,1,2,4,1,4,1,4,1,1,1,1,1,2,1,2
138,"MAURICIO RANDS","PT","PE",1,4,4,4,4,4,1,4,4,4,2,2,2,4,2,2,2,4,2,2,1,4,1,2,2,2,4,4,2,1,2,1,4,4,1,4,2,1,4,4,2,4,2,2,4,2,2,4,4,4,2,1,4,2,1,1,4,4,1,1,1,1,1,4,1,2
550,"MAURO BENEVIDES","PMDB","CE",1,1,5,4,1,1,1,1,1,2,2,1,2,2,2,2,2,2,4,2,1,2,1,2,4,2,5,2,2,1,1,1,2,1,1,1,2,1,1,2,1,2,2,4,2,5,2,2,5,4,2,4,2,2,1,1,4,1,1,1,1,1,1,2,1,2
252,"MAURO LOPES","PMDB","MG",3,2,4,4,4,4,2,4,4,4,4,2,2,4,2,2,4,4,4,4,1,4,1,2,2,2,2,4,2,1,4,1,4,4,4,4,4,4,1,2,3,4,2,4,2,4,2,2,4,2,4,1,4,2,1,4,2,4,4,1,4,1,1,4,1,4
477,"MAURO PASSOS","PT","SC",1,4,4,4,1,1,1,4,1,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,4,4,4,1,2,1,4,4,4,4,4,1,4,2,4,4,4,4,2,2,2,4,4,2,2,2,2,4,2,4,4,4,1,1,2,1,1,2,1,2
456,"MAX ROSENMANN","PMDB","PR",1,4,4,4,1,1,1,1,2,4,4,4,4,4,4,2,4,4,4,2,1,2,1,4,4,2,4,4,2,2,4,4,4,4,4,4,4,1,1,4,4,4,4,4,2,5,4,4,4,2,2,2,2,4,1,4,1,4,1,1,4,4,1,2,4,1
373,"MEDEIROS","PL","SP",1,4,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,4,2,4,4,4,5,4,2,4,4,2,1,4,4,2,4,4,4,4,1,4,1,1,2,2,2
504,"MENDES RIBEIRO FILHO","PMDB","RS",1,4,4,4,1,1,2,4,2,4,2,1,2,2,4,4,5,4,2,4,4,1,5,4,4,4,4,5,5,2,4,4,2,4,4,1,2,1,4,2,4,2,2,2,4,5,5,4,4,1,1,2,2,1,2,4,1,5,1,1,1,1,1,2,2,2
380,"MICHEL TEMER","PMDB","SP",4,4,4,4,1,4,2,4,1,4,4,1,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,3,4,4,2,1,2,4,1,4,4,2,4,2,4,2,4,4,4,4,4,4,4,4,4,2,4,4,3,4,1,4,4,4,4,1,1,3,4,1
139,"MIGUEL ARRAES","PSB","PE",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"MIGUEL DE SOUZA","PL","RO",1,4,4,4,1,1,1,4,4,4,2,1,2,4,2,2,2,2,2,2,1,2,1,2,2,2,4,4,4,2,4,2,5,2,1,1,4,4,1,2,1,2,2,4,4,4,2,2,5,2,2,1,2,2,2,1,1,4,4,1,1,1,1,2,1,2
208,"MILTON BARBOSA","PFL","BA",2,1,4,5,2,2,2,2,2,4,5,4,2,2,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,1,4,1,2,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,"MILTON BARBOSA","PSC","BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,2,1,5,5,4,4,2,2,1,2,2,1,1,1,4,1,1,1,1,1,4,4,4
520,"MILTON CARDIAS","PTB","RS",4,4,4,4,1,4,1,4,1,5,2,2,2,2,2,2,4,2,2,2,1,2,4,2,2,2,2,2,2,1,2,1,4,4,1,1,2,4,1,2,1,2,2,2,2,2,2,4,4,2,2,1,2,2,2,4,1,5,1,1,4,1,1,2,1,2
374,"MILTON MONTI","PL","SP",1,4,4,4,1,4,1,4,1,4,4,2,4,2,4,2,2,2,2,2,1,2,1,4,2,2,2,2,2,1,4,4,4,4,1,1,4,1,4,4,4,2,2,4,4,5,2,2,4,2,4,1,4,4,2,1,1,1,4,1,1,1,1,2,1,2
317,"MIRO TEIXEIRA","PDT","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,1,5,1,4,5,4,5,5,4,4,5,1,2,1,1,1,1,1,1,1,1,1,1,2
317,"MIRO TEIXEIRA","PT","RJ",1,2,4,4,1,1,1,5,1,5,2,2,2,2,2,2,4,2,2,2,1,2,1,2,2,2,4,4,2,1,2,1,4,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,"MOACIR MICHELETTO","PMDB","PR",1,4,4,4,1,1,1,4,1,4,4,4,4,4,4,2,4,2,2,2,1,4,1,2,4,2,4,4,2,4,2,4,4,2,1,1,2,4,1,2,1,2,2,4,1,2,5,4,4,4,2,1,2,4,4,1,1,1,4,4,1,1,1,2,1,2
115,"MORAES SOUZA","PMDB","PI",1,4,5,4,1,1,1,4,1,5,4,4,4,4,2,4,2,2,4,4,1,4,4,4,4,4,4,2,2,1,4,1,4,4,4,1,4,1,1,2,1,2,2,2,4,5,2,2,4,2,2,1,2,4,4,1,1,1,4,4,4,4,4,4,4,4
316,"MOREIRA FRANCO","PMDB","RJ",1,4,4,4,2,2,2,4,2,4,2,1,2,4,4,1,5,4,4,5,5,1,2,4,4,4,4,4,5,1,4,4,2,2,1,1,2,2,2,2,4,2,1,4,4,4,1,4,4,1,4,4,5,3,1,1,4,1,1,4,1,1,1,1,2,1
101,"MORONI TORGAN","PFL","CE",2,1,4,1,2,2,2,2,2,4,5,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,1,1,1,2,2,1,1,2,2,2,1,1,5,4,4,1,5,5,5,5,5,4,4,5,1,2,2,1,5,1,1,1,1,1,1,1,4
436,"MURILO ZAUITH","PFL","MS",4,1,2,5,2,2,2,2,2,4,5,1,2,4,5,5,5,5,4,5,5,5,4,4,4,4,5,5,5,1,1,1,2,2,1,4,4,2,2,1,4,1,5,4,1,5,5,5,4,5,5,4,5,1,1,2,1,1,1,1,1,1,1,4,1,1
117,"MUSSA DEMES","PFL","PI",2,4,4,4,2,2,2,2,2,2,4,1,2,2,4,5,4,4,5,5,4,4,4,4,4,4,4,5,5,2,1,4,4,2,1,1,1,2,4,4,1,4,1,5,1,5,5,5,5,5,4,4,4,4,2,2,1,5,1,1,1,1,1,1,1,4
248,"NARCIO RODRIGUES","PSDB","MG",2,1,4,4,1,2,2,4,2,4,5,1,2,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,2,4,4,4,2,4,4,4,4,4,4,4,4,4,1,4,4,1,2,1,5,1,1,4,1,1,4,4,4
574,"NATAN DONADON","PMDB","RO",1,2,4,5,1,1,1,4,1,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,5,2,2,1,2,1,1,2,1,1,4,1,1,2,1,4,2,2,2,5,2,2,4,2,2,1,2,2,1,1,1,4,1,1,4,1,1,2,1,1
554,"NAZARENO FONTELES","PT","PI",1,2,4,4,1,1,3,4,3,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,4,2,1,1,2,1,1,2,4,2,4,4,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2
77,"NEIVA MOREIRA","PDT","MA",4,4,4,4,1,4,2,2,2,4,4,1,4,4,4,1,4,4,4,4,2,1,4,4,4,5,4,4,5,1,2,2,2,2,4,1,2,1,1,2,1,2,3,4,4,4,4,4,4,4,4,4,4,1,2,1,1,1,1,1,1,1,1,1,1,2
122,"NELIO DIAS","PP","RN",4,2,4,4,1,4,4,4,1,4,4,2,2,2,2,2,4,2,2,2,1,2,1,2,2,2,4,2,2,2,4,4,4,2,1,4,1,4,1,2,4,4,4,4,4,5,2,4,4,2,2,4,4,4,4,4,1,5,1,4,1,1,4,2,4,4
318,"NELSON BORNIER","PMDB","RJ",4,4,4,4,4,4,2,4,2,4,4,1,2,4,4,5,5,4,4,5,2,4,4,4,4,4,5,4,5,1,4,4,4,4,1,4,4,1,2,1,4,2,4,4,1,4,5,5,4,5,4,4,5,4,1,4,1,1,4,4,1,1,1,2,4,2
381,"NELSON MARQUEZELLI","PTB","SP",4,2,4,4,1,1,1,4,1,3,2,2,4,2,2,2,4,2,2,2,1,2,1,2,4,2,2,4,2,2,2,4,2,2,1,1,1,1,4,4,1,2,2,2,2,2,2,4,4,2,2,1,2,2,2,1,1,5,1,4,1,1,1,2,1,1
458,"NELSON MEURER","PP","PR",1,4,4,4,1,1,1,5,1,5,4,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,4,1,2,1,1,2,1,1,2,4,2,2,4,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2
209,"NELSON PELLEGRINO","PT","BA",1,4,4,4,1,1,1,5,4,4,4,2,2,4,2,4,2,2,2,2,1,2,1,2,2,4,4,2,2,1,2,1,5,4,1,2,2,1,1,2,4,2,2,4,2,2,2,4,4,2,2,1,2,4,2,1,4,1,4,1,1,1,1,2,1,2
507,"NELSON PROENCA","PPS","RS",1,4,4,4,2,1,2,4,4,4,2,1,2,4,4,4,5,5,5,4,4,1,5,5,4,4,4,4,4,1,2,4,4,2,2,1,2,4,4,2,1,4,1,4,1,5,4,4,4,4,4,4,4,4,2,4,1,1,1,4,1,4,4,4,4,4
437,"NELSON TRAD","PMDB","MS",1,4,5,4,1,1,2,5,1,4,2,2,2,4,2,4,4,4,4,2,1,2,1,2,2,2,4,2,2,1,2,1,2,1,3,1,2,1,1,2,4,2,2,4,4,5,2,2,4,2,4,4,4,4,4,4,1,1,1,4,1,1,1,2,3,3
280,"NEUCIMAR FRAGA","PL","ES",1,4,4,4,1,1,1,4,4,5,2,4,2,4,4,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,4,4,4,1,1,4,1,1,4,4,4,4,4,4,4,2,4,1,2,2,4,2,4,4,1,1,5,4,1,4,1,1,2,4,2
379,"NEUTON LIMA","PTB","SP",4,4,4,4,4,4,4,4,2,4,5,1,2,4,4,2,2,2,4,2,1,1,1,4,4,2,2,4,2,2,4,4,2,2,1,1,2,4,1,2,1,4,4,4,1,2,2,4,4,2,2,1,4,2,1,1,1,4,1,4,2,4,4,2,1,4
126,"NEY LOPES","PFL","RN",4,4,2,4,4,4,2,4,2,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,1,4,2,2,4,4,4,4,4,4,4,3,4,4,1,5,4,4,4,5,4,4,4,4,4,2,1,5,4,1,1,1,4,1,4,4
423,"NEYDE APARECIDA","PT","GO",1,2,4,4,1,1,1,3,1,4,2,2,4,2,2,4,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,4,4,1,1,2,1,1,2,4,2,2,4,2,2,2,2,2,2,2,1,2,4,2,1,1,4,1,1,1,1,1,2,1,2
78,"NICE LOBAO","PFL","MA",2,4,4,4,2,2,2,2,2,2,5,1,2,4,5,5,5,4,5,5,2,5,4,4,4,4,4,5,5,2,1,2,2,2,2,1,1,2,2,1,4,1,5,4,1,5,4,4,4,4,4,4,5,1,2,2,4,3,1,1,1,4,1,1,1,1
28,"NICIAS RIBEIRO","PSDB","PA",2,1,4,4,4,2,2,2,4,4,4,1,2,2,5,4,5,4,4,4,5,5,4,4,4,5,4,4,4,1,4,4,2,2,4,4,4,2,2,1,4,4,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,1,4,4,4
57,"NILSON MOURAO","PT","AC",1,4,4,4,4,4,1,5,1,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,5,2,1,1,2,1,1,2,4,2,2,2,2,2,2,2,2,2,2,1,2,4,2,1,1,1,1,1,1,1,1,2,1,2
31,"NILSON PINTO","PSDB","PA",2,1,4,4,2,2,2,2,2,4,5,1,2,2,5,4,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,2,1,1,4,4,4,4,4,2,1,4,4,5,5,4,4,4,5,4,5,1,1,2,1,4,4,1,4,4,4,1,1,1
279,"NILTON BAIANO","PP","ES",1,2,4,4,1,1,2,4,2,4,2,1,2,4,2,2,2,1,1,2,1,2,4,4,4,2,2,4,2,1,2,1,4,2,4,1,4,2,1,2,1,2,2,4,1,2,2,2,4,2,2,1,2,1,2,1,1,4,1,1,2,1,4,2,1,2
46,"NILTON CAPIXABA","PTB","RO",4,4,4,4,4,1,4,4,4,4,4,2,4,4,2,4,2,4,4,4,4,2,1,4,4,2,4,4,4,4,4,4,2,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,4,4
269,"ODAIR CUNHA","PT","MG",1,2,4,4,4,1,1,4,1,4,4,2,2,2,2,2,2,4,2,2,1,2,4,2,2,2,4,2,2,1,2,1,4,2,1,4,4,1,1,4,4,4,2,4,2,4,2,2,5,2,2,4,2,2,2,1,1,1,1,1,4,1,1,2,1,2
459,"ODILIO BALBINOTTI","PMDB","PR",1,4,4,4,4,4,1,3,1,5,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,4,1,1,2,4,1,4,4,4,2,4,4,4,4,4,4,2,2,1,2,2,2,4,1,1,1,1,4,4,4,4,1,2
171,"OLAVO CALHEIROS","PMDB","AL",1,4,4,4,1,1,2,4,2,4,2,1,4,2,4,4,2,4,4,4,1,2,4,4,4,4,5,4,5,4,2,1,2,4,1,1,2,1,1,2,1,4,4,4,4,2,2,2,4,2,2,1,2,4,2,1,1,1,4,4,1,1,1,2,1,1
464,"OLIVEIRA FILHO","PL","PR",1,4,4,4,1,1,1,5,4,5,2,2,2,4,2,2,2,2,2,4,1,2,1,4,4,4,2,2,2,4,4,1,4,2,4,1,2,1,1,4,1,4,2,4,4,4,4,1,4,2,2,1,2,4,2,1,1,5,4,4,4,4,4,2,1,2
510,"ONYX LORENZONI","PFL","RS",4,1,4,4,2,4,4,2,4,2,5,1,2,4,4,4,4,5,4,5,5,4,4,4,4,5,5,4,5,2,4,4,4,4,1,1,1,4,2,4,4,4,1,4,1,4,4,4,4,5,4,4,4,1,2,2,4,4,1,4,1,1,1,4,1,4
511,"ORLANDO DESCONSI","PT","RS",1,2,4,4,1,1,1,4,1,4,2,2,2,2,2,2,4,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,5,4,4,1,2,1,1,2,3,4,2,2,2,2,2,2,4,2,2,1,2,2,2,1,1,4,1,1,4,1,1,4,4,4
382,"ORLANDO FANTAZZINI","PSOL","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,4,2,4,1,5,5,4,4,5,5,5,5,1,4,4,4,1,4,1,2,1,1,2,1,2
382,"ORLANDO FANTAZZINI","PT","SP",1,4,4,4,4,4,4,4,2,5,2,2,2,2,2,4,2,2,2,2,1,3,1,2,2,2,2,2,2,1,2,1,4,4,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,"OSMANIO PEREIRA","PTB","MG",4,4,5,4,4,1,1,4,4,4,4,2,2,2,4,2,2,2,2,2,1,2,1,2,4,4,4,2,4,2,4,4,NA,NA,NA,NA,NA,1,4,4,4,2,2,4,4,4,4,2,2,2,4,1,2,2,2,4,1,4,4,4,1,4,1,2,4,4
256,"OSMANIO PEREIRA",NA,"MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,"OSMAR SERRAGLIO","PMDB","PR",1,2,4,4,1,1,1,5,4,4,4,2,2,2,4,4,2,2,2,2,1,2,1,2,2,2,4,2,2,1,2,2,4,1,1,1,4,1,1,4,4,4,2,4,4,5,2,4,5,4,2,2,2,4,4,4,1,4,1,4,4,4,1,2,1,2
577,"OSMAR TERRA","PMDB","RS",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
547,"OSORIO ADRIANO","PFL","DF",NA,4,4,4,4,4,2,2,2,4,5,1,2,2,4,5,4,5,5,5,5,4,5,4,4,1,4,4,4,4,4,4,4,4,2,NA,1,2,2,1,1,4,5,4,1,5,4,5,4,4,4,5,5,4,2,4,4,5,4,1,1,1,4,1,1,1
509,"OSVALDO BIOLCHI","PMDB","RS",4,4,4,4,1,4,2,4,1,4,4,3,4,4,4,4,4,4,4,2,1,2,1,2,2,2,4,4,4,4,2,4,4,4,4,4,4,1,1,2,1,4,4,4,2,2,2,2,4,4,2,4,2,2,1,1,1,4,4,4,4,1,1,2,1,2
154,"OSVALDO COELHO","PFL","PE",2,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,1,4,4,4,2,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,1,4,4,4,4,4,4,4,4,4,4,1,4
65,"OSVALDO REIS","PMDB","TO",4,4,4,4,1,1,1,4,1,4,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,4,2,4,2,4,4,1,4,4,1,2,4,2,2,2,2,2,2,2,4,2,4,1,2,2,1,4,1,1,4,4,4,1,4,2,1,4
118,"PAES LANDIM","PTB","PI",1,4,4,4,1,1,4,4,1,4,2,2,4,2,2,2,2,2,2,2,1,2,1,2,4,2,2,2,2,4,4,4,5,2,4,1,1,4,1,4,1,2,2,4,2,4,4,2,4,2,2,1,2,2,1,1,1,1,1,1,4,4,4,2,4,4
67,"PASTOR AMARILDO","PMDB","TO",4,4,4,4,1,4,1,4,4,4,2,2,4,4,2,4,2,2,4,4,4,2,1,2,4,4,5,4,2,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,"PASTOR AMARILDO","PSC","TO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,4,4,1,4,4,4,4,2,4,5,2,4,4,2,2,1,2,4,2,1,1,1,1,1,2,1,1,2,4,2
