"id","name","party","state","vote.2486","vote.2487","vote.2488","vote.2489","vote.2490","vote.2491","vote.2493","vote.2494","vote.2495","vote.2496","vote.2497","vote.2498","vote.2499","vote.2500","vote.2501","vote.2502","vote.2504","vote.2505","vote.2508","vote.2509","vote.2510","vote.2511","vote.2512","vote.2514","vote.2516","vote.2517","vote.2519","vote.2520","vote.2523","vote.2525","vote.2554","vote.2555","vote.2557","vote.2558","vote.2559","vote.2561","vote.2563","vote.2564","vote.2565","vote.2566","vote.2568","vote.2570","vote.2573","vote.2576","vote.2577","vote.2581","vote.2584","vote.2585","vote.2586","vote.2587","vote.2588","vote.2589","vote.2590","vote.2591","vote.2592","vote.2593","vote.2595","vote.2599","vote.2600","vote.2601","vote.2602","vote.2603","vote.2605","vote.2614","vote.2615","vote.2616","vote.2617","vote.2618","vote.2619","vote.2620","vote.2621","vote.2622","vote.2623","vote.2624","vote.2626","vote.2627","vote.2628","vote.2629","vote.2631","vote.2632","vote.2633","vote.2634","vote.2635","vote.2636","vote.2637","vote.2639","vote.2642"
481,"LUCI CHOINACKI","PT","SC",1,1,1,4,1,1,1,1,1,2,1,2,2,2,2,4,1,2,1,1,1,1,1,2,2,4,2,2,1,2,4,2,4,4,4,4,4,4,4,4,1,4,2,4,4,2,4,2,4,4,2,4,4,4,4,1,2,4,4,4,5,1,1,2,1,2,1,1,2,1,1,2,2,1,4,4,4,4,4,1,4,4,1,1,1,4,2
131,"LUCIA BRAGA","PMDB","PB",1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,4,1,2,1,1,1,1,1,2,1,4,2,2,4,4,4,4,4,4,4,4,2,2,1,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,1,2,1,1,2,1,1,2,2,1,1,2,2,2,1,1,4,4,4,4,4,4,4
506,"LUCIANA GENRO","PSOL","RS",1,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,4,4,4,2,1,4,4,4,2,1,2,4,4,4,1,4,2,2,2,4,4,4,4,4,1,2,1,2,1,4,1,1,1,2,1,1,3,3,3,1,2,1,1,2,4,3,1,2,2,2,1,1,4,4,2,1,2,4,2
4,"LUCIANO CASTRO","PL","RR",4,1,1,2,1,1,1,1,4,4,1,2,1,4,4,1,1,4,1,1,1,1,1,2,1,1,2,2,1,2,2,2,5,2,2,2,2,4,1,1,1,4,4,1,2,4,2,4,4,4,2,2,5,1,5,1,2,4,2,2,4,1,1,2,4,4,1,1,4,1,1,4,2,1,1,2,4,4,4,1,4,4,4,4,1,4,1
76,"LUCIANO LEITOA","PSB","MA",1,1,1,2,1,4,1,1,1,2,1,4,1,4,2,1,1,4,1,1,1,1,4,2,1,4,4,4,4,4,2,2,5,4,4,4,2,2,4,4,1,4,4,4,2,2,1,4,4,4,2,4,4,4,5,4,4,4,4,4,4,1,1,4,4,2,1,1,2,2,1,4,2,1,1,4,4,2,1,4,4,4,4,4,4,4,4
372,"LUCIANO ZICA","PT","SP",1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,1,1,4,2,2,1,2,2,1,2,2,2,4,2,2,2,4,2,1,1,1,4,4,4,2,2,4,4,4,4,4,4,4,2,5,1,2,4,4,4,4,1,1,2,1,2,1,1,2,1,1,2,2,1,1,2,2,4,4,1,4,4,4,1,2,4,2
500,"LUIS CARLOS HEINZE","PP","RS",1,1,1,4,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,4,1,1,4,1,1,2,2,2,2,4,2,1,4,4,1,1,1,1,2,2,4,4,4,4,1,1,1,2,4,1,1,4,1,4,1,2,4,1,1,1,4,1,1,4,1,2,4,1,2,1,1,2,4,1,1,2,2,2,1,4,4,4,1,1,1,4,1
204,"LUIZ ALBERTO","PT","BA",1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,2,4,1,1,2,4,2,2,4,2,2,2,4,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,2,4,2,4,2,5,1,2,4,4,5,5,1,1,2,1,2,1,1,2,1,1,2,4,4,4,4,4,4,4,1,4,4,1,1,1,4,2
341,"LUIZ ANTONIO FLEURY","PTB","SP",1,1,4,2,1,1,1,1,1,2,1,2,1,3,2,4,4,2,1,1,1,1,1,2,1,1,4,2,1,2,2,2,4,2,2,1,2,4,1,1,1,4,2,1,2,2,2,4,4,2,1,4,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,"LUIZ BASSUMA","PT","BA",1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,4,1,4,1,1,1,4,4,2,2,1,2,2,4,4,2,2,5,2,4,2,2,2,1,1,1,4,2,1,2,2,2,2,4,4,4,4,4,1,5,1,2,4,4,5,5,1,1,4,4,2,1,1,2,1,1,2,2,4,1,2,2,2,1,1,4,4,1,1,2,4,2
422,"LUIZ BITTENCOURT","PMDB","GO",1,4,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,4,2,2,4,2,2,1,4,2,2,1,2,2,4,4,1,4,2,4,4,2,1,4,4,4,2,4,4,1,3,1,2,1,4,1,4,4,4,2,1,2,1,1,2,1,1,4,4,1,1,2,2,2,1,1,4,4,4,4,4,4,4
454,"LUIZ CARLOS HAULY","PSDB","PR",1,1,1,2,1,2,1,1,1,2,1,4,2,4,4,4,4,1,1,1,1,4,1,2,2,4,1,4,3,3,5,1,4,1,4,1,5,1,2,2,5,4,4,4,4,4,4,4,4,4,1,4,1,2,1,2,1,1,4,1,1,1,1,4,1,2,1,1,2,1,1,2,2,4,1,4,4,4,1,1,4,4,1,4,1,4,1
375,"LUIZ CARLOS SANTOS","PFL","SP",1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,4,2,1,1,4,1,1,1,1,1,1,4,5,1,4,4,1,4,1,1,4,5,1,4,4,5,4,1,4,4,4,4,4,4,1,1,4,4,4,1,2,1,1,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
205,"LUIZ CARREIRA","PFL","BA",1,1,1,4,1,2,1,1,1,3,2,2,2,1,4,2,2,1,1,1,1,1,1,1,2,1,5,5,5,5,4,1,1,1,1,1,5,4,4,4,5,4,4,2,5,4,1,2,4,1,1,4,1,2,1,2,1,1,1,1,4,1,1,1,1,2,1,1,2,1,1,2,4,4,4,4,4,4,4,1,4,4,1,1,1,4,1
133,"LUIZ COUTO","PT","PB",1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,4,1,2,1,1,1,1,1,2,2,1,2,2,1,2,2,2,5,2,2,2,2,2,1,1,1,4,2,4,2,2,4,2,4,2,2,2,5,2,5,1,4,2,2,4,5,1,1,2,1,2,1,1,2,1,1,2,2,1,1,2,2,2,1,1,4,4,1,1,1,4,2
376,"LUIZ EDUARDO GREENHALGH","PT","SP",1,1,4,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,1,4,1,1,1,2,1,4,2,2,1,2,2,2,5,2,2,2,2,4,1,1,4,4,4,1,2,4,2,2,4,2,2,5,4,1,5,1,4,4,4,4,2,1,1,4,1,2,4,1,2,1,1,2,2,1,1,2,2,2,1,1,4,4,4,1,2,4,2
151,"LUIZ PIAUHYLINO","PDT","PE",1,1,1,2,1,4,1,1,1,2,2,2,1,4,4,4,2,1,1,1,1,1,4,1,1,1,2,2,5,5,2,2,4,2,1,2,4,1,2,4,1,4,4,1,2,4,4,2,4,2,1,5,4,2,1,2,4,1,4,1,1,1,1,1,4,2,1,1,2,1,4,4,4,1,4,2,2,2,1,1,4,4,1,1,2,4,1
313,"LUIZ SERGIO","PT","RJ",1,1,1,2,1,4,1,1,1,2,1,2,2,2,2,1,1,2,1,1,1,1,1,2,2,1,2,2,1,2,2,2,5,2,2,4,2,2,1,1,1,4,2,1,2,2,2,2,4,2,4,2,5,2,5,1,2,4,4,4,5,1,1,2,1,4,1,1,2,1,1,2,2,1,1,2,2,4,1,1,4,4,1,1,1,4,2
371,"LUIZA ERUNDINA","PSB","SP",1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,4,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,4,2,4,2,2,2,2,1,1,4,2,1,2,2,1,2,4,2,1,4,1,2,1,2,2,1,1,1,1,4,1,1,1,2,1,1,2,1,1,2,2,1,1,2,2,2,1,1,4,4,1,4,2,4,2
42,"LUPERCIO RAMOS","PMDB","AM",1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,4,1,2,1,1,1,1,1,2,1,4,4,2,5,2,2,2,4,2,2,2,2,2,1,4,4,4,4,4,2,2,2,2,4,2,4,4,4,2,1,2,2,4,4,4,1,1,1,2,1,2,1,1,2,1,1,2,2,1,1,2,2,2,1,4,4,4,4,4,1,4,2
275,"MANATO","PDT","ES",1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,4,1,1,1,1,1,2,2,2,2,5,2,2,5,2,1,1,2,1,1,1,1,4,1,1,2,2,1,2,4,2,1,5,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,1,1,2,2,2,1,1,4,4,1,1,1,4,1
410,"MANINHA","PSOL","DF",1,1,4,2,2,4,1,1,1,2,2,2,1,1,1,4,2,1,1,1,2,1,4,4,4,4,2,2,2,5,2,2,1,2,1,2,4,1,2,2,1,4,1,1,4,4,2,2,4,2,1,2,1,2,1,2,1,1,1,1,1,2,1,4,4,4,4,4,4,4,1,4,4,3,1,2,2,2,1,1,4,4,2,4,2,4,2
522,"MANOEL SALVIANO","PSDB","CE",1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,4,2,1,1,4,1,4,1,2,1,1,1,2,2,5,5,1,4,4,4,4,5,1,2,4,4,4,4,4,5,5,1,1,4,1,1,4,4,4,1,2,2,1,4,1,1,4,4,4,4,2,4,4,4,4,1,2,2,1,1,2,2,4,1,1,4,4,1,1,2,4,1
277,"MARCELINO FRAGA","PMDB","ES",1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,1,1,2,1,4,4,4,4,4,1,2,4,4,1,2,2,1,5,2,2,1,2,4,4,4,1,4,4,4,2,2,1,2,4,2,4,4,4,2,1,2,2,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,"MARCELLO SIQUEIRA","PMDB","MG",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,2,2,2,4,2,1,1,1,4,2,1,2,2,2,4,4,2,2,4,4,4,4,4,4,1,1,4,1,4,1,1,1,2,1,1,2,1,1,2,2,1,1,4,2,2,1,4,4,4,1,1,1,4,1
585,"MARCELO BARBIERI","PMDB","SP",1,1,4,2,1,1,4,1,1,2,1,2,1,2,4,4,1,4,1,1,1,1,4,1,1,2,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,"MARCELO CASTRO","PMDB","PI",1,1,4,2,1,1,1,1,4,2,4,2,1,2,2,1,4,4,1,1,1,1,4,1,1,4,2,2,1,2,4,2,4,2,2,1,2,4,4,4,1,4,2,1,4,4,4,2,4,4,2,4,4,2,2,1,4,4,2,4,5,4,1,2,1,2,1,1,4,1,1,2,4,1,4,4,2,4,1,4,4,4,1,4,1,4,1
207,"MARCELO GUIMARAES FILHO","PFL","BA",1,1,1,4,1,2,1,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,5,5,5,4,4,1,1,1,1,1,4,1,4,4,4,4,1,4,4,4,1,2,4,4,1,4,4,2,1,2,4,4,4,1,1,4,1,4,1,2,1,4,4,4,1,2,2,5,1,2,2,2,1,4,4,4,1,1,1,4,1
377,"MARCELO ORTIZ","PV","SP",1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,5,5,2,1,2,4,4,4,2,1,2,1,1,4,4,1,2,2,1,2,4,4,1,4,1,2,1,2,2,1,4,1,4,1,1,1,1,2,1,1,2,1,1,2,2,1,1,2,2,2,1,1,4,4,1,1,2,4,2
99,"MARCELO TEIXEIRA","PSDB","CE",1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,4,1,2,1,2,4,4,4,4,4,1,4,1,1,4,4,4,4,4,5,4,1,4,5,4,1,1,4,4,1,4,4,4,1,1,2,4,4,4,4,4,4,4,4,4,1,1,2,4,1,2,2,4,1,2,4,4,1,4,4,4,1,4,1,4,4
599,"MARCIO FORTES","PSDB","RJ",1,4,4,4,4,4,1,1,4,2,2,4,2,4,4,4,4,4,1,1,1,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,"MARCIO REINALDO MOREIRA","PP","MG",1,1,1,2,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,1,1,4,1,1,2,2,4,2,4,2,2,2,4,4,4,1,2,2,4,5,1,4,2,1,2,2,1,2,4,2,2,4,4,2,1,2,2,1,4,4,1,1,1,2,1,2,1,1,2,4,4,4,4,4,1,2,2,4,1,1,4,4,1,4,4,4,1
575,"MARCO MAIA","PT","RS",1,1,1,2,1,1,1,1,4,2,1,2,2,2,2,1,1,2,1,1,1,1,4,4,2,4,4,2,1,2,2,2,5,4,2,2,4,2,1,1,1,4,2,4,4,4,4,4,4,2,2,4,4,2,4,3,2,4,5,4,4,1,1,4,1,1,1,1,2,1,1,4,2,1,4,4,2,2,1,4,4,4,1,1,1,4,2
542,"MARCONDES GADELHA","PSB","PB",1,1,4,4,1,1,4,1,1,1,1,2,1,2,2,4,1,1,1,1,1,1,4,2,1,1,2,4,4,4,2,2,4,4,2,4,4,4,1,1,1,4,2,4,2,2,2,4,4,2,2,2,4,4,4,1,4,4,4,4,4,4,1,4,1,2,1,1,2,1,1,2,2,1,1,2,2,4,1,4,4,4,1,4,1,4,1
378,"MARCOS ABRAMO","PP","SP",1,1,1,4,1,1,1,4,4,2,1,2,1,1,1,1,1,2,1,1,1,1,4,1,2,4,2,2,1,4,2,2,5,4,2,2,4,2,1,1,4,4,4,1,3,2,1,4,4,4,2,2,4,2,1,1,2,2,2,5,5,4,4,4,1,4,1,1,2,1,4,4,4,1,4,4,4,4,4,1,4,4,4,4,1,4,4
161,"MARCOS DE JESUS","PFL","PE",1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,4,1,1,4,1,1,1,3,4,4,5,4,4,4,1,1,1,4,1,2,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,1,2,4,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,"MARCOS DE JESUS",NA,"PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,1,2,2,1,1,4,4,4,4,1,4,4,4,4,4,4,1
278,"MARCUS VICENTE","PTB","ES",1,1,1,2,1,4,1,1,4,2,1,2,1,4,4,1,1,4,1,4,1,1,1,1,1,1,2,4,1,2,2,2,4,2,2,1,2,4,4,4,1,4,2,4,2,2,2,2,4,4,4,4,4,2,1,2,2,4,4,1,1,1,1,2,1,4,4,1,2,1,1,2,2,1,1,4,4,4,4,4,4,4,1,1,1,4,1
244,"MARIA DO CARMO LARA","PT","MG",1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,4,4,2,1,1,1,1,1,2,2,1,2,2,1,2,2,2,4,2,4,2,2,4,1,1,1,4,2,1,2,2,2,2,4,2,2,4,5,1,4,1,2,2,5,4,4,1,1,2,1,4,1,1,2,1,1,2,2,1,1,2,2,2,1,1,4,4,1,1,2,4,2
508,"MARIA DO ROSARIO","PT","RS",1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,1,1,4,4,4,4,2,2,4,4,4,4,4,2,2,4,2,2,1,4,1,4,2,4,4,2,2,4,4,2,2,4,4,4,4,4,2,4,4,4,4,1,1,2,1,4,1,1,2,1,1,2,4,1,1,2,2,2,1,1,4,4,1,1,1,4,2
5,"MARIA HELENA","PSB","RR",1,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,1,2,1,4,1,1,1,2,1,1,2,2,5,2,4,4,4,2,2,1,4,4,4,4,1,4,2,4,2,1,1,2,4,2,2,5,5,1,5,2,2,2,2,1,5,1,1,2,1,2,1,1,2,1,4,2,2,4,1,4,4,4,1,4,4,4,4,1,1,4,1
572,"MARIA LUCIA CARDOSO","PMDB","MG",1,4,1,2,1,1,1,1,1,2,1,2,1,4,2,4,1,2,4,4,4,4,4,1,1,2,4,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,"MARIANGELA DUARTE","PT","SP",1,1,1,2,1,1,1,1,1,2,1,4,2,2,2,1,1,2,1,1,1,1,1,2,2,1,2,2,1,2,2,2,4,2,2,2,2,2,1,4,1,4,4,4,2,2,2,2,4,4,4,4,4,1,4,1,2,4,4,4,5,1,1,4,1,2,1,1,2,1,1,2,2,1,1,2,2,2,4,1,4,4,1,1,2,4,2
50,"MARINHA RAUPP","PMDB","RO",1,1,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,4,1,1,1,1,4,1,1,2,4,4,5,2,4,4,4,4,4,4,4,2,4,4,1,4,4,4,4,5,1,4,4,4,2,4,4,4,4,1,2,1,1,5,1,1,1,4,4,4,4,4,4,1,1,2,4,4,1,2,2,4,1,1,4,4,4,4,4,4,1
262,"MARIO ASSAD JUNIOR","PSB","MG",1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,2,2,5,2,4,1,2,2,1,1,1,4,2,1,2,2,2,2,4,2,2,4,4,1,1,2,2,1,1,4,4,1,1,2,4,4,1,1,2,1,4,4,4,1,1,2,2,2,1,4,4,4,1,1,1,4,2
267,"MARIO HERINGER","PDT","MG",1,1,1,2,1,4,1,1,1,4,2,2,1,2,1,1,2,1,1,4,1,1,1,1,1,2,2,2,5,5,4,4,5,4,1,2,2,4,2,1,4,4,1,1,2,2,1,2,4,2,1,1,1,2,1,2,1,1,1,1,4,4,1,1,1,2,1,4,2,1,1,2,2,4,4,2,2,2,1,1,4,4,1,1,2,4,1
210,"MARIO NEGROMONTE","PP","BA",1,1,1,2,1,4,1,1,1,2,1,4,1,1,4,1,1,2,4,1,1,1,4,2,1,1,2,2,1,4,4,4,4,4,4,2,4,4,1,4,4,4,4,4,2,4,1,4,4,4,2,4,4,2,4,1,2,4,4,4,4,4,1,2,4,4,4,4,4,4,1,2,2,4,4,4,4,4,4,4,4,4,1,1,1,4,4
168,"MAURICIO QUINTELLA LESSA","PDT","AL",1,1,1,2,1,1,1,1,1,2,1,2,1,4,4,4,2,4,1,1,1,4,4,1,1,2,4,2,4,4,2,1,1,2,1,1,4,4,4,4,1,4,4,1,4,2,1,4,4,4,4,4,4,4,1,2,4,4,4,4,1,4,4,4,1,2,4,1,2,1,1,2,2,1,1,2,2,4,1,1,4,4,4,1,2,4,1
64,"MAURICIO RABELO","PL","TO",1,1,4,2,4,1,1,1,1,2,1,4,4,2,2,1,4,2,1,1,1,1,1,1,4,4,2,2,2,2,2,2,5,2,2,1,2,2,1,4,1,4,2,4,2,5,1,2,4,4,2,2,4,2,1,1,2,4,4,5,4,1,1,1,1,4,1,4,4,4,4,2,2,4,4,4,4,4,4,1,4,4,1,1,1,4,1
138,"MAURICIO RANDS","PT","PE",4,4,4,4,4,1,1,1,1,2,1,2,1,2,4,4,4,4,4,4,4,4,1,2,1,1,4,4,1,2,4,4,4,4,4,4,4,2,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,2,1,2,1,1,4,1,1,4,4,1,1,4,4,4,1,1,4,4,1,1,4,4,4
550,"MAURO BENEVIDES","PMDB","CE",1,1,4,4,4,4,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,4,1,2,2,2,4,2,2,1,2,2,1,4,1,4,2,4,2,2,2,2,4,2,2,2,3,2,1,2,2,1,1,1,1,1,1,1,1,4,1,1,2,1,1,4,4,1,1,2,2,2,4,1,4,4,1,1,1,4,1
252,"MAURO LOPES","PMDB","MG",1,4,1,2,1,4,1,1,1,2,1,4,1,4,4,1,4,2,1,4,1,1,4,1,1,4,2,2,1,2,4,2,4,4,4,4,2,4,1,4,1,4,2,4,2,4,2,2,4,4,4,4,5,4,1,2,2,4,4,4,5,4,1,2,1,4,1,1,2,1,4,4,4,1,1,2,2,4,1,4,4,4,4,4,4,4,1
477,"MAURO PASSOS","PT","SC",1,1,4,4,4,1,1,1,1,2,1,2,2,2,2,1,4,2,1,1,1,1,1,1,2,1,2,2,1,4,4,2,5,4,4,2,4,4,4,4,1,4,2,4,4,4,4,2,4,4,2,5,4,2,4,1,2,4,4,4,4,1,1,2,1,2,1,1,2,1,1,4,2,1,1,2,2,2,4,1,4,4,4,1,1,4,2
456,"MAX ROSENMANN","PMDB","PR",1,1,4,2,1,4,1,1,1,2,2,2,1,2,4,4,2,1,1,5,1,1,1,2,1,4,4,4,2,4,4,1,1,4,4,4,2,1,4,5,4,4,1,1,2,4,1,4,4,4,4,4,4,4,1,2,1,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,4,4
373,"MEDEIROS","PL","SP",1,1,4,2,1,4,1,1,1,2,1,4,1,4,4,4,4,4,1,1,1,4,1,2,1,4,4,4,4,2,2,2,4,2,4,1,4,2,4,4,1,4,2,4,2,2,2,4,4,2,2,4,4,4,4,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,2,4,4,4,4,4,1,4,1,4,2
504,"MENDES RIBEIRO FILHO","PMDB","RS",1,1,1,2,1,1,2,3,3,3,2,2,1,1,1,1,2,2,1,1,1,3,4,1,1,2,2,2,2,4,1,2,5,4,2,1,2,4,2,1,1,4,4,1,4,2,1,4,4,2,1,4,4,4,1,2,2,1,1,1,1,1,1,1,4,2,1,2,4,2,1,2,2,1,1,2,2,4,1,2,4,4,4,1,1,4,1
179,"MENDONCA PRADO","PFL","SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,4,1,1,1,1,5,1,2,4,4,4,1,2,4,5,1,2,4,4,4,4,1,2,1,2,1,1,1,4,1,1,1,1,4,4,4,4,4,4,1,4,2,4,4,4,4,4,4,1,4,4,1,1,1,4,4
380,"MICHEL TEMER","PMDB","SP",1,1,1,4,1,4,1,1,4,4,4,2,1,4,4,1,1,3,1,1,4,1,1,4,1,3,4,3,4,4,4,4,4,2,4,1,4,1,4,4,4,4,3,4,4,4,1,4,4,4,4,4,4,2,4,2,4,4,4,1,4,1,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,2,4,1,4,4,4,4,4,4,1
49,"MIGUEL DE SOUZA","PL","RO",4,4,4,4,4,4,1,1,1,2,1,4,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,4,4,4,4,2,4,4,4,2,1,1,1,4,4,4,2,2,4,4,4,4,4,4,4,2,5,1,2,4,4,4,4,4,1,2,4,4,4,1,2,1,1,4,4,1,4,2,2,2,1,1,4,4,1,1,1,4,1
208,"MILTON BARBOSA","PSC","BA",1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,1,1,2,1,1,1,1,1,2,1,2,5,5,2,5,2,2,1,2,1,1,2,2,1,1,1,4,2,1,2,2,1,2,4,2,4,4,4,1,1,2,2,4,4,5,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
520,"MILTON CARDIAS","PTB","RS",1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,1,1,2,1,1,1,1,4,2,4,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,"MILTON MONTI","PL","SP",1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,4,1,2,1,1,1,1,1,4,1,4,4,4,4,2,2,2,4,2,2,1,2,4,1,1,1,4,2,1,2,4,4,2,4,4,2,4,5,2,5,1,2,4,4,4,4,1,1,2,4,2,1,1,2,1,1,2,2,1,1,2,2,2,1,4,4,4,4,4,1,4,1
317,"MIRO TEIXEIRA","PDT","RJ",1,1,1,2,1,1,1,1,1,2,2,2,2,1,4,1,2,1,1,1,1,1,1,1,2,2,2,2,5,5,2,2,4,2,1,1,2,1,2,1,1,4,1,1,2,2,1,2,4,4,4,4,4,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,4,1,2,2,2,1,1,4,4,1,1,2,4,2
462,"MOACIR MICHELETTO","PMDB","PR",1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,4,1,1,1,1,4,1,1,4,2,2,1,4,2,2,3,2,2,1,2,2,4,1,1,4,4,4,2,2,1,4,4,2,2,4,4,4,1,2,2,1,4,4,4,1,1,2,1,4,1,4,4,1,1,4,4,4,1,2,2,2,1,1,4,4,1,1,1,4,1
115,"MORAES SOUZA","PMDB","PI",1,1,1,4,1,1,1,1,1,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,4,2,2,1,2,4,1,5,4,2,4,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,2,1,1,2,1,4,4,4,1,1,4,4,4,1,4,4,4,4,4,4,4,4
316,"MOREIRA FRANCO","PMDB","RJ",4,1,1,1,1,1,1,1,4,2,4,2,1,1,4,4,2,1,4,4,4,1,4,1,1,1,2,2,5,5,4,1,1,4,4,1,2,4,2,4,1,4,4,4,2,2,2,2,4,2,4,4,5,2,1,2,2,1,4,4,4,1,1,2,4,4,4,4,4,4,1,2,2,1,1,4,2,2,1,4,4,4,1,1,4,4,1
