"id","name","party","state","vote.100000295","vote.100000296","vote.100000297","vote.100000298","vote.100000299","vote.100000300","vote.100000301","vote.100000302","vote.100000303","vote.100000304","vote.100000305","vote.100000306","vote.100000307","vote.100000308","vote.100000309","vote.100000310","vote.100000311","vote.100000312","vote.100000313","vote.100000314","vote.100000315","vote.100000316","vote.100000317","vote.100000318","vote.100000319","vote.100000320","vote.100000321","vote.100000643","vote.100000644","vote.100000645","vote.100000646","vote.100000647","vote.100000648","vote.100000649","vote.100000650","vote.100000651","vote.100000652","vote.100000653","vote.100000654","vote.100000655","vote.100000656","vote.100000657","vote.100000658","vote.100000659","vote.100000660","vote.100000661","vote.100000662","vote.100000663","vote.100000664","vote.100000665","vote.100000666","vote.100000667","vote.100000668","vote.100000669","vote.100000670","vote.100000671","vote.100000672","vote.100000673","vote.100000674","vote.100000675","vote.100000676","vote.100000677","vote.100000678","vote.100000679","vote.100000680","vote.100000681","vote.100000682","vote.100000683","vote.100000685","vote.100000686","vote.100000687","vote.100000688","vote.100000689","vote.100000746","vote.100000764"
275,"JONES SANTOS NEVES","PL","ES",NA,2,1,1,1,1,2,2,2,2,2,NA,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,NA,1,NA,NA,NA,2,1,2,3,NA,2,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,NA,NA,1,2,NA,2,NA,2,NA,NA,2,1,NA,2,1,NA
443,"JONI VARISCO","PMDB","PR",2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,NA,NA,2,2,NA,1,2,1,1,1,1,2,NA,2,NA,NA,2,1,1,1,NA,NA,NA,2,NA,NA,1,1,1,2,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,1,2,2,1,NA,2,NA,NA,NA,2,NA,2,1,2,1,1,1
197,"JONIVAL LUCAS","PFL","BA",NA,NA,NA,1,2,2,2,2,2,2,2,2,2,NA,NA,2,NA,1,2,1,2,2,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
198,"JORGE KHOURY","PFL","BA",2,2,1,1,2,2,2,2,NA,2,NA,2,NA,1,1,2,1,1,2,2,2,2,2,NA,2,1,1,2,NA,2,1,1,1,1,NA,NA,1,2,1,1,NA,1,1,2,NA,2,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,1,NA,NA,1,1
356,"JORGE TADEU MUDALEN","PMDB","SP",2,2,1,NA,1,1,2,2,2,2,2,2,2,1,1,2,NA,NA,1,1,1,1,1,2,1,1,NA,2,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,NA,1,NA,NA,2,2,1,NA,1,1,1,NA,NA,1,1,NA,2,2,NA,NA,NA,1,2,2,NA,NA,1,1,1,NA,NA,1,NA
511,"JORGE UEQUED","PSDB","RS",2,2,1,NA,1,1,2,2,2,NA,2,2,1,2,1,1,NA,1,1,1,1,1,NA,NA,1,2,1,2,3,2,NA,2,NA,NA,2,1,3,NA,2,NA,2,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,NA,2,1,NA,2,NA,2,2,NA,NA,NA,NA,1
276,"JORIO DE BARROS","PMDB","ES",NA,NA,NA,1,1,1,2,2,2,2,2,2,3,1,1,1,NA,2,1,2,2,1,2,1,1,3,1,2,1,2,1,NA,1,NA,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,NA,2,1,1,2,NA,2,NA,1,2,3,2,2,2,1,NA,NA,1,NA,2,NA,1
562,"JOSE ABRAO","PSDB","SP",2,2,1,1,1,1,2,2,2,NA,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,2,NA,1,1,1,1,1,2,2,NA,NA,NA,NA,NA,NA,1,1,NA,2,2,1,2,1,2,1,2,2,2,NA,2,2,NA,2,1,1,2
240,"JOSE ALDO","PTB","MG",NA,NA,NA,1,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,NA,1,2,1,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,1,2,NA,1,NA,1,NA,1,2,1,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,2,NA,NA,1,1,1
563,"JOSE ANIBAL","PSDB","SP",2,2,1,1,1,1,2,2,2,NA,NA,2,1,2,1,1,NA,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,1,NA,1,1,2,2,1,2,NA,NA,1,2,2,2,2,NA,NA,1,NA,1,1,1
391,"JOSE AUGUSTO CURVO","PMDB","MT",NA,NA,NA,1,1,1,1,2,2,2,2,NA,NA,NA,1,2,NA,1,1,NA,NA,1,2,NA,1,1,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,1,2,1,1,NA,NA,NA,NA,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,"JOSE BELATO","PMDB","MG",2,NA,1,1,1,1,2,2,2,NA,NA,2,1,2,NA,2,2,NA,1,1,1,1,NA,2,1,1,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,2,2,1,NA,1,NA,NA,1,3
79,"JOSE BURNETT","PPR","MA",2,2,1,1,2,2,2,2,2,NA,NA,2,2,1,1,2,1,1,1,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,1,NA,1,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,1,NA,3,1,1
199,"JOSE CARLOS ALELUIA","PFL","BA",NA,NA,1,1,2,2,2,1,2,2,2,2,2,1,NA,2,1,1,1,2,2,2,2,1,2,NA,1,2,1,NA,2,2,2,1,2,3,1,2,1,NA,NA,1,1,2,1,2,NA,2,NA,NA,NA,2,2,NA,NA,2,1,NA,2,1,2,1,3,NA,NA,NA,NA,NA,1,2,1,2,1,1,1
301,"JOSE CARLOS COUTINHO","PDT","RJ",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,1,NA,2,1,NA,NA,NA,NA,2,2,NA,NA,1,NA,1,NA,2,1,NA,1,2,1,NA,NA,NA,NA,NA,1
78,"JOSE CARLOS SABOIA","PSB","MA",2,NA,NA,1,1,1,2,2,2,2,2,2,1,NA,NA,1,2,NA,1,1,1,1,NA,1,1,2,2,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,2,2,1,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,"JOSE CARLOS VASCONCELLOS","PRN","PE",NA,2,NA,1,1,1,2,2,2,2,2,2,2,1,NA,2,NA,1,NA,1,1,1,NA,1,1,1,1,1,1,NA,2,2,NA,NA,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,2,NA,2,NA,NA,1,2,1,1,NA,1,NA,NA,NA,NA,1,1
358,"JOSE CICOTE","PT","SP",2,2,1,1,1,1,2,2,2,2,2,2,1,2,NA,1,1,1,1,NA,NA,1,2,1,1,2,2,1,2,1,2,2,2,1,NA,NA,NA,2,2,NA,NA,NA,2,1,1,1,2,1,NA,2,1,2,2,NA,2,2,2,2,2,1,2,1,NA,2,NA,NA,2,1,2,NA,2,1,2,3,2
25,"JOSE DIOGO","PP","PA",2,2,1,NA,2,2,2,2,2,2,2,2,2,NA,1,2,NA,NA,2,2,2,1,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,1,NA,NA,NA,1,1,NA,NA,2,2,2,2,1,NA,NA,NA,NA,NA,NA
359,"JOSE DIRCEU","PT","SP",2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,1,1,NA,1,1,1,1,2,1,1,1,2,NA,2,1,2,NA,2,1,2,1,1,2,2,2,3,NA,2,1,1,1,2,1,NA,2,1,2,2,2,3,2,2,2,2,1,2,1,1,2,1,2,2,1,2,NA,NA,NA,NA,1,NA
40,"JOSE DUTRA","PMDB","AM",2,2,1,1,1,1,2,2,2,2,2,2,NA,NA,1,1,NA,1,1,1,1,1,2,1,1,1,NA,NA,1,NA,2,2,2,1,NA,NA,NA,2,1,NA,NA,1,1,NA,1,1,NA,2,NA,NA,NA,1,NA,NA,1,1,1,NA,2,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,2,1,3
302,"JOSE EGYDIO","PL","RJ",2,NA,NA,1,1,1,NA,NA,2,2,NA,2,2,1,1,2,NA,NA,2,1,1,1,2,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA
424,"JOSE ELIAS","PTB","MS",2,2,1,NA,1,1,2,2,2,2,2,2,1,NA,NA,2,NA,1,1,NA,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,1,2,NA,1,NA,NA,NA,NA,NA,1
200,"JOSE FALCAO","PFL","BA",2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,NA,1,2,1,1,2,1,2,1,2,NA,1,2,1,1,2,1,1,2,1,NA,2,1,2,NA,2,NA,NA,2,NA,NA,2,NA,2,1,1,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA
510,"JOSE FELINTO","PP","PR",NA,NA,1,1,1,1,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,1,1,1,2,2,NA,NA,NA,2,1,NA,2,NA,2,NA,NA,2,NA,NA,NA,NA,2,NA,1,1,3,1,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,NA,3,NA,NA,NA,NA
494,"JOSE FORTUNATI","PT","RS",2,2,1,1,1,1,2,2,2,2,NA,NA,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,1,2,NA,1,2,2,2,NA,1,2,1,NA,NA,NA,NA,NA,2,1,2,2,2,3,2,2,2,2,1,NA,1,1,2,1,2,2,1,2,2,2,1,2,NA,2
360,"JOSE GENOINO","PT","SP",2,2,1,NA,1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,1,2,1,1,NA,NA,2,NA,1,2,1,1,1,2,1,1,2,1,2,2,2,3,2,2,2,2,1,2,1,NA,2,1,2,2,1,2,NA,2,NA,2,1,2
242,"JOSE GERALDO","PMDB","MG",2,NA,NA,1,1,1,2,2,2,NA,NA,2,2,1,1,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,2,NA,2,1,1,2,NA,1,NA,NA,1,1,NA,NA,1,3,NA,3,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,NA,NA,1,NA,NA,NA,1
145,"JOSE JORGE","PFL","PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,2,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,2,NA,NA
96,"JOSE LINHARES","PP","CE",2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,2,1,1,NA,1,1,1,2,1,2,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,1,1,NA,1,2,2,NA,1,NA,2,NA,NA,NA,NA,1,NA,2,1,NA,NA,1
201,"JOSE LOURENCO","PPR","BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,1,1,1,1,NA,NA,NA,1,NA,2,NA,1,NA,1,1,NA,1,1,NA,1,2,1,2,NA,1,NA,1,1,1,1,1,1,1,2,2,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,2,NA,1,NA
134,"JOSE LUIZ CLEROT","PMDB","PB",2,2,1,1,1,1,2,2,2,2,2,2,2,1,NA,2,2,1,1,1,1,2,2,2,2,NA,2,NA,1,2,1,1,1,1,1,1,1,2,NA,2,NA,1,1,2,1,NA,NA,2,1,NA,NA,1,1,1,1,1,1,NA,2,2,1,1,2,NA,NA,2,2,2,NA,2,NA,NA,2,1,NA
114,"JOSE LUIZ MAIA","PPR","PI",2,2,1,1,2,2,2,2,2,2,2,2,2,1,NA,2,1,3,2,2,2,2,2,NA,2,1,1,1,1,NA,NA,3,NA,1,3,1,1,2,1,1,2,NA,1,1,1,2,NA,NA,NA,NA,NA,2,2,2,3,2,1,1,2,2,1,NA,2,2,2,2,2,2,1,NA,1,NA,2,1,1
136,"JOSE MARANHAO","PMDB","PB",NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,2,NA,1,1,1,2,NA,NA,2,1,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,2,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA
363,"JOSE MARIA EYMAEL","PPR","SP",NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,2,2,2,2,NA,1,2,1,1,NA,1,1,2,2,2,NA,3,NA,NA,2,1,NA,NA,NA,NA,2,NA,2,NA,3,NA,NA,1,NA,3,1,NA,2,1,1,2,2,1,1,2,2,1,2,NA,NA,1,NA,NA,1,2,1,NA
146,"JOSE MENDONCA BEZERRA","PFL","PE",NA,NA,NA,1,1,1,2,1,2,NA,2,2,2,1,1,2,NA,NA,NA,NA,2,2,NA,1,1,1,1,2,1,NA,NA,NA,2,1,NA,NA,NA,NA,NA,1,2,1,1,1,1,NA,NA,2,NA,1,1,1,1,1,NA,1,1,NA,2,2,2,NA,NA,1,NA,2,2,2,1,NA,1,NA,NA,1,1
508,"JOSE MOURA","PSC","PE",NA,NA,NA,1,1,1,2,2,2,NA,2,2,1,1,1,2,NA,NA,1,1,1,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,"JOSE MUCIO MONTEIRO","PFL","PE",2,2,NA,NA,1,NA,NA,NA,2,2,2,2,1,1,NA,2,1,1,2,1,1,NA,2,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,2,NA,2,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,1
80,"JOSE REINALDO","PFL","MA",2,NA,NA,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,2,1,1,1,NA,1,NA,NA,NA,NA,2,1,2,NA,1,NA,NA,1,NA,1,NA,2,NA,NA,NA,2,1,1,1,1,1,1,3,1,1,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,1,NA,NA,NA,2,NA,1
245,"JOSE SANTANA DE VASCONCELLOS","PFL","MG",2,2,1,1,1,1,2,2,2,2,2,2,NA,1,1,2,1,2,NA,1,1,1,NA,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,2,NA,NA,NA,1,2,2,NA,2,1,2,NA,NA,NA,1,1
366,"JOSE SERRA","PSDB","SP",1,2,1,NA,1,1,2,NA,2,2,2,2,1,1,NA,2,1,1,1,1,1,1,2,1,1,1,1,NA,1,NA,2,2,NA,NA,2,NA,NA,2,1,2,1,NA,NA,NA,NA,1,NA,2,1,NA,NA,1,1,1,NA,1,1,2,2,1,2,1,NA,1,2,1,2,2,NA,2,1,2,1,1,1
177,"JOSE TELES","PPR","SE",2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,2,NA,1,2,1,1,1,2,1,2,1,1,1,1,2,1,NA,1,NA,NA,NA,1,NA,1,1,NA,1,1,2,1,2,NA,2,NA,1,NA,2,1,1,NA,1,1,1,2,2,NA,1,NA,2,NA,NA,2,2,1,2,1,1,2,1,1
166,"JOSE THOMAZ NONO","PMDB","AL",2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,1,3,3,1,1,2,3,1,2,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,1
524,"JOSE ULISSES DE OLIVEIRA","PTB","MG",2,2,1,1,1,1,NA,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,NA,1,2,2,2,2,NA,2,NA,1,2,1,2,2,NA,1,2,1,1,2,NA,1,1,1,1,NA,1,1,1,1,1,2,2,NA,1,NA,1,NA,NA,NA,NA,1,2,1,NA,1,NA,1
304,"JOSE VICENTE BRIZOLA","PDT","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,2,NA,NA,NA,NA,2,NA,1
2,"JULIO CABRAL","PP","RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,NA,2,NA,NA,2,1,NA,NA,1,1,NA,NA,NA
305,"JUNOT ABI RAMIA","PDT","RJ",2,2,1,1,1,1,2,2,2,NA,NA,2,1,1,1,2,NA,1,1,1,1,1,2,NA,1,NA,1,1,NA,2,1,NA,1,1,1,NA,NA,2,2,2,NA,1,1,2,1,1,2,1,NA,NA,NA,1,1,1,1,1,1,2,2,1,2,1,1,2,1,NA,1,2,1,NA,NA,NA,NA,NA,1
368,"KOYU IHA","PSDB","SP",2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,NA,NA,1,1,1,1,2,1,1,2,1,NA,1,NA,NA,NA,NA,NA,2,1,1,2,1,2,2,NA,NA,NA,NA,NA,NA,2,NA,1,NA,1,1,1,1,1,1,2,2,NA,NA,1,NA,1,2,2,2,2,NA,NA,1,NA,2,NA,1
246,"LAEL VARELLA","PFL","MG",2,2,1,1,2,2,2,2,2,2,2,2,2,NA,1,2,NA,2,2,1,1,1,NA,1,2,1,1,1,NA,NA,NA,NA,NA,NA,2,1,3,2,NA,NA,NA,1,NA,2,1,2,NA,NA,NA,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
516,"LAERTE BASTOS","PSDB","RJ",2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,2,2,NA,1,1,1,1,2,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,NA,2,2,2,NA,NA,NA,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,1,2,2,1,2,1,NA,1,NA,NA,2,2,1,NA,NA,1,2,1,NA
124,"LAIRE ROSADO","PMDB","RN",2,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,2,NA,1,1,2,NA,1,NA,NA,NA,2,1,NA,NA,NA,NA,2,1,NA,NA,1,NA,1,2,2,NA,NA,3,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,NA,2,1,1,2,1,NA
311,"LAPROVITA VIEIRA","PP","RJ",2,2,NA,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,3,NA,NA,NA,NA,2,NA,1,NA,2,2,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,1,NA,NA,2,2,NA,2,1,NA,1,NA,NA,1,1
409,"LAZARO BARBOSA","PMDB","GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,NA,1,2,2,2,1,NA,NA,1,NA,2,1,1
63,"LEOMAR QUINTANILHA","PPR","TO",2,NA,NA,1,1,2,2,2,2,2,NA,2,2,1,1,2,NA,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,1,2,NA,2,1,NA,1,2,NA,1,2,1,2,NA,NA,NA,NA,NA,1,NA,2,NA,NA
247,"LEOPOLDO BESSONE","PTB","MG",2,NA,NA,1,1,1,NA,2,2,2,1,1,1,1,1,2,NA,NA,1,1,1,2,NA,NA,1,1,1,NA,1,1,1,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,2,NA,NA,1,NA,NA,NA,NA
204,"LEUR LOMANTO","PFL","BA",2,NA,NA,NA,2,2,2,2,2,2,NA,2,NA,1,1,2,1,1,2,2,2,2,2,1,2,1,1,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA
568,"LEZIO SATHLER","PSDB","ES",2,2,1,1,2,2,2,2,2,NA,NA,2,1,NA,NA,2,NA,NA,1,1,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,2,NA,1,1,NA,NA,NA,NA,2,NA,NA,NA,1,1,NA,1,1,1,1,2,1,2,1,NA,1,2,2,2,2,NA,NA,NA,NA,2,1,NA
362,"LIBERATO CABOCLO","PDT","SP",2,1,1,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,NA,2,1,2,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,1,3,1,2,1,NA,2,1,1,1,NA,1,1,1,2,2,1,2,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,2,NA,1
13,"LOURIVAL FREITAS","PT","AP",NA,2,1,NA,1,1,2,2,2,2,2,2,1,2,2,1,1,1,NA,1,1,1,2,1,1,2,NA,NA,NA,1,2,2,2,1,2,NA,1,2,2,2,NA,NA,2,1,NA,1,2,1,1,NA,NA,2,2,2,2,2,NA,2,NA,1,2,1,NA,2,1,2,2,NA,2,NA,2,1,2,1,2
466,"LUCI CHOINACKI","PT","SC",2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,2,3,1,NA,2,2,NA,1,2,NA,1,1,2,NA,NA,NA,1,NA,NA,NA,1,2,2,2,2,NA,2,1,NA,2,1,2,2,1,2,NA,2,1,NA,1,1
127,"LUCIA BRAGA","PDT","PB",NA,NA,NA,3,1,1,2,2,2,NA,2,2,NA,2,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
410,"LUCIA VANIA","PP","GO",2,2,1,1,1,1,2,1,1,NA,NA,2,1,1,NA,1,2,1,1,1,1,1,2,1,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,NA,NA,NA,1,1,1,1,1,1,1,NA,2,NA,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
558,"LUCIANO CASTRO","PPR","RR",2,NA,1,1,2,1,2,2,NA,NA,NA,2,2,1,1,2,NA,1,2,1,2,2,2,NA,NA,NA,1,NA,1,1,NA,2,2,2,1,1,1,2,1,NA,NA,NA,1,2,1,2,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,2,1,NA,2,NA,2,1,NA,1,2,NA,NA,2,1,1
444,"LUCIANO PIZZATTO","PFL","PR",2,NA,NA,NA,1,1,2,2,2,2,2,2,NA,1,1,2,1,2,2,1,1,1,2,NA,NA,NA,1,2,1,2,NA,1,1,1,2,NA,NA,2,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,NA,NA,NA,NA,1
205,"LUIS EDUARDO","PFL","BA",2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,1,2,1,1,NA,1,2,2,2,2,1,NA,NA,NA,2,1,1,2,1,1,2,1,2,1,2,1,1,1,2,2,2,NA,2,3,3,3,2,2,1,2,NA,2,2,2,2,1,NA,1,2,1,1,1
495,"LUIS ROBERTO PONTE","PMDB","RS",2,2,1,1,1,1,2,2,2,2,2,NA,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1,2,1,1,2,2,2,2,NA,1,NA,1,1,2,NA,1,1,1,1,1,1,1,1,1,NA,2,NA,1,1,2,1,NA,2,NA,NA,NA,NA,1,NA,NA,1,NA
