"id","name","party","state","vote.2026","vote.2027","vote.2028","vote.2029","vote.2030","vote.2031","vote.2032","vote.2033","vote.2034","vote.2035","vote.2036","vote.2037","vote.2038","vote.2039","vote.2065","vote.2161","vote.2162","vote.2164","vote.2165","vote.2166","vote.2167","vote.2168","vote.2169","vote.2170","vote.2171","vote.2172","vote.2173","vote.2174","vote.2176","vote.2177","vote.2178","vote.2179","vote.2181","vote.2182","vote.2183","vote.2184","vote.2185","vote.2186","vote.2187","vote.2188","vote.2189","vote.2190","vote.2191","vote.2192","vote.2193","vote.2194","vote.2195","vote.2196","vote.2197","vote.2198","vote.2199","vote.2201","vote.2202","vote.2203","vote.2204","vote.2205","vote.2206","vote.2207","vote.2208","vote.2209","vote.2248","vote.2249","vote.2250","vote.2251","vote.2252","vote.2263","vote.2264","vote.2265","vote.2266","vote.2267","vote.2268","vote.2270","vote.2271","vote.2272","vote.2273","vote.2274","vote.2275","vote.2276","vote.2277","vote.2278","vote.2280","vote.2282","vote.2283","vote.2284","vote.2285","vote.2286","vote.2287","vote.2288","vote.2289","vote.2290","vote.2291","vote.2293","vote.2294","vote.2295","vote.2296","vote.2297","vote.2298","vote.2299","vote.2301"
379,"NEUTON LIMA","PTB","SP",1,4,2,4,2,2,1,1,2,1,2,2,2,2,1,4,4,1,2,2,5,4,4,2,4,4,4,1,1,2,2,2,1,1,1,1,4,1,1,4,4,4,1,4,4,4,2,2,2,4,4,2,4,4,4,2,1,4,2,4,4,1,1,1,1,4,4,5,4,4,4,4,2,2,2,2,1,4,4,4,4,4,2,1,2,4,2,2,1,4,2,2,4,4,4,1,1,4,1
126,"NEY LOPES","PFL","RN",5,5,4,4,4,4,5,4,5,2,5,4,4,4,4,4,5,4,5,4,4,5,4,4,5,5,5,4,4,5,5,5,2,1,4,4,4,4,4,4,1,1,4,4,4,4,4,1,4,3,5,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,5,4,4,1,1,1,4,4,4
423,"NEYDE APARECIDA","PT","GO",1,1,2,4,4,4,1,4,2,1,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,4,2,2,2,2,2,2,2,2,2,2,4,2,2,1,2,1,4,1,1,2,2,2,2,4,4,4,4,4,4,4,4,2,2,2,4,2,4,1,2,1,2,2,1,4,2,4,2,1,1,1,1,4,2
78,"NICE LOBAO","PFL","MA",4,5,5,4,5,5,2,5,5,5,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,2,1,1,2,2,1,1,1,1,1,4,4,4,4,4,1,1,4,5,1,5,5,5,5,5,5,1,1,1,3,1,1,1,5,1,5,4,4,5,5,4,5,4,4,5,4,4,5,5,4,5,4,4,5,5,5,4,4,5,5,4,1,1,1,2,4,1
28,"NICIAS RIBEIRO","PSDB","PA",4,4,1,4,4,5,4,5,5,5,4,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,1,1,1,4,1,2,4,4,4,4,5,1,1,4,4,1,4,4,4,4,4,4,1,1,4,4,4,4,4,5,5,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
57,"NILSON MOURAO","PT","AC",1,1,2,1,2,4,4,4,4,4,4,4,4,4,1,4,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,2,1,2,2,1,2,2,2,2,4,1,1,1,4,2
31,"NILSON PINTO","PSDB","PA",2,4,2,5,5,5,5,5,5,5,5,4,4,1,4,4,5,5,4,5,5,4,4,4,5,5,4,4,4,5,4,4,2,4,4,2,1,1,1,4,1,2,1,5,5,4,5,1,1,4,1,4,5,5,5,4,5,5,4,1,1,1,1,1,1,5,4,5,4,2,2,4,4,5,5,5,5,4,4,5,5,4,4,2,5,5,4,5,2,4,5,5,5,1,2,1,4,2,2
279,"NILTON BAIANO","PP","ES",1,1,2,5,2,2,1,4,2,1,2,2,4,4,1,4,3,4,5,4,4,5,4,4,5,4,4,4,4,4,4,4,4,1,1,2,2,2,2,2,2,2,2,1,2,4,2,1,1,2,2,1,4,4,2,2,4,2,1,1,1,1,1,1,1,3,4,4,2,4,4,2,2,2,2,2,4,4,4,4,2,4,2,2,2,1,2,1,2,2,2,5,4,1,1,1,1,5,2
46,"NILTON CAPIXABA","PTB","RO",4,1,4,4,4,4,1,4,2,1,2,4,4,2,1,2,4,4,4,4,4,2,4,2,4,4,2,4,4,2,4,4,4,1,4,4,4,4,4,2,1,1,4,1,2,4,4,2,2,2,4,2,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,2,4,4,4,4,4,2,2,4,4,1,4,2,1,2,4,4,4,4,4,4,1,4,4
269,"ODAIR","PT","MG",4,4,4,4,4,2,1,1,2,1,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,4,1,2,1,2,1,4,1,1,1,1,1,2,1,1,1,1,2,4,2,2,2,2,4,2,2,2,2,2,1,2,2,1,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,2,1,2,2,1,4,2,1,2,4,1,3,1,4,2
255,"ODELMO LEAO","PP","MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,3,4,2,1,2,1,1,4,1,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,2,1,2,4,4,2,2,5,5,1,1,1,2,2,4
459,"ODILIO BALBINOTTI","PMDB","PR",1,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,2,1,2,2,2,2,2,4,1,1,2,1,2,1,1,4,4,1,1,1,2,1,1,1,1,2,4,4,2,2,4,4,2,4,2,2,2,1,2,4,1,2,1,1,4,4,4,5,5,4,4,4,2,4,2,5,2,5,4,4,4,2,4,2,1,2,1,2,4,1,4,2,2,4,1,1,4,1,4,2
171,"OLAVO CALHEIROS","PMDB","AL",4,4,2,4,4,2,1,1,2,1,4,4,2,2,4,4,4,1,2,2,1,4,2,2,2,4,4,1,4,2,1,4,1,1,1,1,1,1,1,2,1,2,1,4,4,4,4,2,2,4,4,2,4,4,4,4,1,4,1,4,2,1,1,1,1,2,2,4,4,4,4,2,4,2,5,4,4,4,4,5,4,4,4,1,2,1,2,4,4,2,4,4,4,4,4,4,4,4,4
464,"OLIVEIRA FILHO","PL","PR",4,4,2,4,2,4,1,4,4,4,2,4,2,2,4,2,1,4,2,2,4,2,2,4,2,2,2,1,4,2,1,2,4,4,4,4,4,4,4,4,1,1,1,1,4,4,4,2,2,4,4,2,2,4,4,4,4,4,2,4,2,1,1,1,1,4,4,4,4,4,4,2,2,2,2,2,4,5,4,4,4,4,4,4,2,4,4,4,4,2,2,4,4,4,4,4,4,4,4
510,"ONYX LORENZONI","PFL","RS",4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,5,4,5,5,4,5,1,5,4,5,2,4,4,4,2,4,4,2,2,1,1,4,1,2,1,5,5,4,5,1,1,5,4,1,4,4,4,4,4,4,4,2,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,2,4,4,4,4,4,4,4,5,4,4,1,1,2,2,1
511,"ORLANDO DESCONSI","PT","RS",4,1,2,4,2,4,1,1,2,1,2,2,2,2,4,4,1,1,2,2,1,2,4,2,2,2,2,1,1,4,4,4,1,1,4,1,4,1,1,4,1,1,1,4,4,4,4,4,4,4,4,2,2,2,2,2,1,2,2,1,4,1,4,1,1,2,2,2,4,2,2,2,4,2,2,2,2,2,2,2,4,2,2,1,4,1,4,2,2,2,4,2,4,4,1,2,4,4,2
382,"ORLANDO FANTAZZINI","PT","SP",1,2,2,4,4,2,1,1,4,1,4,4,4,4,4,2,1,1,2,4,4,2,2,2,2,4,2,1,3,2,4,2,1,1,4,1,4,1,2,2,1,1,4,1,4,4,4,4,4,4,4,1,4,2,2,2,1,2,4,1,2,1,1,1,1,2,2,2,2,2,2,4,4,4,2,2,2,4,4,2,4,4,4,4,2,1,2,2,2,2,2,4,4,2,1,2,1,4,2
256,"OSMANIO PEREIRA","PTB","MG",1,4,2,4,2,4,4,1,2,1,2,4,4,2,1,2,1,1,4,4,4,2,4,2,2,4,2,1,1,4,1,2,4,4,4,1,1,1,1,4,1,1,1,1,2,4,2,2,4,4,4,2,4,2,2,2,1,4,2,4,2,4,1,1,4,4,4,4,2,4,4,2,2,2,2,2,4,4,4,5,2,4,4,1,4,4,2,2,1,2,2,4,4,1,4,1,4,4,4
463,"OSMAR SERRAGLIO","PMDB","PR",1,1,2,1,2,2,1,1,2,1,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,4,1,1,2,1,2,4,4,4,1,1,1,1,2,1,1,1,1,2,4,2,2,2,2,4,2,2,2,2,2,1,2,1,1,2,1,4,1,1,2,5,4,4,2,2,2,2,2,4,4,4,5,4,4,4,4,2,4,2,1,2,2,1,2,2,4,4,1,2,1,1,4,4
547,"OSORIO ADRIANO","PFL","DF",5,5,5,4,4,4,4,5,5,5,5,1,4,1,NA,5,4,5,5,4,5,4,4,5,5,4,4,5,5,4,5,5,4,1,1,2,2,1,1,4,1,1,1,4,5,4,4,1,1,5,5,1,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,5,4,4,5,5,4,4,4,5,4,5,4,5,5,4,4,2,4,4,5,5,2,4,4,5,5,NA,NA,NA,NA,NA,NA
509,"OSVALDO BIOLCHI","PMDB","RS",4,1,2,4,4,2,1,4,2,1,2,2,2,4,1,2,1,1,4,4,4,2,2,2,4,2,2,1,4,2,1,2,4,1,4,1,1,1,1,4,1,1,1,1,2,4,2,2,2,2,2,2,2,4,2,2,1,2,1,1,4,4,1,4,4,2,5,2,4,2,2,2,4,4,5,2,2,4,4,4,4,4,4,4,2,1,2,2,2,2,2,2,2,1,1,2,1,4,4
154,"OSVALDO COELHO","PFL","PE",4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,1,1,1,1,4,4,4,4,1,4,4,4,4,5,4,5,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
65,"OSVALDO REIS","PMDB","TO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,4,2,1,2,2,4,2,2,2,4,1,2,1,2,1,1,1,1,1,1,1,4,1,2,1,1,2,4,2,2,2,2,4,2,2,2,2,2,1,2,1,1,4,1,1,1,4,2,4,4,2,2,2,2,2,4,5,4,3,4,4,4,2,4,2,4,2,1,2,4,4,2,2,1,4,4,2,1,4,2,2
118,"PAES LANDIM","PFL","PI",4,4,2,4,2,2,4,1,4,1,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,"PAES LANDIM","PTB","PI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,4,2,4,4,2,2,4,1,1,2,4,2,4,1,4,1,4,4,1,2,3,1,1,4,2,4,2,2,4,2,4,2,2,2,2,4,1,2,4,4,4,1,4,1,1,2,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,4,2,1,2,1,2,2,1,2,2,2,4,4,1,1,4,4,4
67,"PASTOR AMARILDO","PSC","TO",1,1,2,4,2,2,4,1,2,1,2,2,2,2,1,2,4,1,4,2,1,2,2,2,2,4,4,4,4,2,1,4,1,1,4,1,1,1,1,2,4,4,1,1,4,4,4,4,4,2,4,4,2,2,2,2,1,2,2,1,4,4,4,4,4,2,2,5,5,4,4,2,2,2,2,4,4,4,4,4,4,2,2,4,2,1,4,4,1,4,2,4,4,1,1,1,1,5,4
146,"PASTOR FRANCISCO OLIMPIO","PSB","PE",1,1,2,4,4,2,1,1,2,1,2,4,2,2,1,2,4,4,2,2,1,4,2,2,2,4,4,1,2,2,1,2,4,4,4,4,4,4,4,2,1,1,1,1,4,4,2,2,2,2,2,4,2,2,2,2,1,2,4,1,4,1,1,1,1,2,2,2,2,4,4,2,2,2,2,2,2,4,4,5,2,2,2,4,4,1,2,2,2,2,4,4,4,1,1,2,4,4,1
7,"PASTOR FRANKEMBERGEN","PTB","RR",1,1,2,4,4,4,4,1,2,1,4,4,2,2,4,2,1,1,2,2,4,2,2,2,2,4,2,4,1,2,1,4,1,1,1,1,1,1,1,2,4,1,1,1,4,4,4,2,2,4,4,2,2,2,2,2,1,2,2,1,4,1,4,1,1,2,4,4,4,4,4,2,2,4,2,2,4,4,4,4,4,4,2,1,2,4,2,2,1,2,4,2,4,4,4,1,1,4,1
106,"PASTOR PEDRO RIBEIRO","PMDB","CE",1,4,2,4,2,2,1,4,2,1,2,2,4,2,4,4,1,1,2,2,1,2,2,2,4,2,3,4,1,2,1,2,1,4,4,4,4,4,4,4,1,2,1,1,2,4,2,1,1,4,2,1,2,2,2,4,1,2,4,1,4,1,1,1,1,4,4,4,2,4,4,2,2,2,3,4,4,4,4,4,4,4,3,1,2,1,2,2,2,2,2,4,4,1,4,2,1,4,4
512,"PASTOR REINALDO","PTB","RS",1,1,2,4,4,4,4,4,4,4,2,2,2,2,4,4,1,1,4,2,4,2,2,2,2,2,2,1,1,2,1,2,4,4,1,1,4,1,1,4,4,4,1,1,2,4,2,2,2,2,2,2,2,5,2,2,1,4,2,1,2,1,1,1,1,2,4,5,4,4,4,2,2,2,2,2,4,4,4,4,2,4,2,1,2,1,2,2,1,2,2,2,4,1,1,1,1,5,1
270,"PATRUS ANANIAS","PT","MG",1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,"PAUDERNEY AVELINO","PFL","AM",5,1,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,5,4,5,4,2,4,4,5,2,1,1,4,1,4,4,4,1,1,2,4,4,4,4,1,1,5,4,1,4,4,5,4,4,4,1,1,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,1,4,4,5,2,4,4,4,4,2,5,4,5,4,4,1,4,4,4,4
482,"PAULO AFONSO","PMDB","SC",2,1,1,4,2,2,1,1,2,1,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,1,2,1,1,1,4,1,2,1,1,2,4,2,1,1,2,1,1,2,2,1,2,2,2,1,1,2,1,1,1,1,2,2,5,1,2,2,2,4,2,5,5,5,5,5,5,2,4,2,2,2,2,1,2,2,2,2,4,2,1,2,2,1,2,2
320,"PAULO BALTAZAR","PSB","RJ",1,1,2,4,2,2,1,1,4,1,2,2,2,2,1,2,1,1,2,2,1,2,2,2,4,2,2,1,1,4,4,2,1,4,1,1,1,1,1,4,1,1,1,4,4,4,4,4,4,2,2,4,4,4,2,2,1,2,2,4,2,1,1,4,4,4,4,4,4,4,4,2,4,2,2,4,4,2,4,2,2,4,2,4,2,1,2,2,1,2,2,2,2,4,4,4,4,4,4
483,"PAULO BAUER","PFL","SC",2,2,4,5,5,5,5,2,4,5,5,1,4,1,5,4,5,5,5,4,5,4,4,4,5,4,4,5,4,4,5,5,2,4,4,2,4,1,1,4,4,4,1,4,4,4,4,4,4,4,4,1,5,5,5,5,5,5,4,1,4,4,4,4,4,5,5,4,5,4,1,4,4,4,5,5,4,5,4,4,4,4,5,2,5,4,4,5,2,4,5,4,4,1,1,4,2,2,1
467,"PAULO BERNARDO","PT","PR",1,4,2,4,2,2,1,1,2,1,2,2,2,2,1,4,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,4,2,2,2,2,2,2,2,4,2,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,4,2,4,2,2,2,4,4,4,4,2,4,2,4,4,1,2,2,1,2,4,2,4,1,1,4,4,4,4
257,"PAULO DELGADO","PT","MG",1,4,2,4,4,2,1,1,2,1,2,2,2,2,1,2,4,4,4,2,1,4,4,4,4,2,2,4,1,4,1,2,1,1,1,1,1,4,4,2,2,2,4,4,4,4,2,2,2,4,2,2,2,2,2,2,1,4,2,1,4,1,1,1,4,2,2,2,2,2,2,4,4,4,4,4,4,2,4,2,2,4,2,1,2,1,2,2,1,4,2,2,4,1,1,1,4,4,2
321,"PAULO FEIJO","PSDB","RJ",1,1,4,4,4,1,5,4,4,1,5,2,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,2,1,1,2,1,1,1,4,4,4,1,5,5,4,5,1,1,4,1,1,4,4,5,5,5,5,1,4,4,4,4,4,4,4,4,4,4,4,4,5,2,5,4,4,4,5,4,4,5,4,5,4,5,5,5,4,1,4,2,5,4,1,2,1,4,4,2
503,"PAULO GOUVEA","PL","RS",1,4,2,4,2,2,1,4,2,1,2,4,2,2,1,4,4,1,4,2,1,4,2,2,4,4,2,4,1,2,1,2,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,4,4,4,4,2,2,4,4,2,1,2,4,1,2,4,1,4,1,3,4,4,4,4,2,2,4,2,2,2,4,4,4,5,4,4,2,4,4,4,4,4,4,4,4,4,4,1,4,1,1,5,2
530,"PAULO KOBAYASHI","PSDB","SP",5,5,1,5,5,5,5,5,4,5,1,4,5,1,1,4,5,5,4,5,4,5,5,4,5,4,4,4,4,4,5,4,2,1,1,2,1,1,1,1,1,1,4,5,5,4,5,1,1,5,1,1,5,5,5,5,5,5,1,1,4,4,4,4,1,4,4,4,4,2,2,5,2,4,4,4,4,5,5,5,5,4,5,2,5,4,5,5,2,5,5,5,5,1,2,1,4,2,2
383,"PAULO LIMA","PMDB","SP",1,1,2,4,4,4,1,1,4,1,4,4,4,4,4,4,4,4,4,2,1,4,4,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,4,3,3,1,4,4,4,4,4,4,4,2,2,4,4,4,4,1,4,4,1,4,1,1,4,1,4,4,4,4,4,2,4,4,4,4,3,4,4,4,3,4,4,4,1,4,4,2,4,2,2,4,4,2,4,2,1,4,5,2
214,"PAULO MAGALHAES","PFL","BA",5,5,5,5,5,5,5,5,5,4,5,4,4,1,1,5,4,4,5,4,5,5,5,5,4,5,5,4,5,5,4,5,4,1,1,2,2,1,1,1,1,1,1,5,5,4,4,1,1,5,4,1,4,4,5,5,4,4,1,4,1,1,1,1,1,5,5,4,5,4,4,4,4,4,5,4,4,4,4,4,5,5,5,2,5,5,5,5,2,4,5,4,5,1,1,1,4,2,1
79,"PAULO MARINHO","PL","MA",1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,2,1,2,4,4,2,4,2,4,4,2,4,4,1,4,4,1,4,4,4,4,1,1,4,4,4,4,4,4,4,2,2,2,4,4,4,2,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,5,4,4,2,2,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,5,4
513,"PAULO PIMENTA","PT","RS",1,1,2,4,2,2,1,4,2,1,2,2,2,2,4,2,1,4,4,4,4,2,4,2,4,2,2,1,4,4,1,2,1,4,4,1,1,1,1,4,4,4,4,1,2,4,2,2,2,2,4,2,4,4,4,2,1,2,2,1,2,4,4,4,4,2,2,2,4,4,2,4,4,4,4,4,4,2,4,2,2,2,2,4,2,1,4,4,1,2,4,2,4,1,1,1,1,4,2
30,"PAULO ROCHA","PT","PA",1,4,2,1,2,4,4,1,4,1,4,2,2,2,4,2,1,1,2,4,1,2,4,2,4,2,2,1,1,2,4,2,1,4,1,1,1,4,1,2,1,1,4,1,2,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,4,4,4,2,2,2,2,4,4,4,4,4,1,2,1,2,4,1,4,4,4,4,1,1,1,1,3,2
148,"PAULO RUBEM SANTIAGO","PT","PE",1,2,2,4,2,4,1,1,2,1,2,2,2,2,4,2,1,1,2,2,1,2,2,2,2,2,2,1,3,2,4,2,4,4,4,4,4,4,4,2,1,1,1,4,4,4,2,2,3,2,2,1,4,2,2,2,1,2,2,1,4,1,1,1,1,4,2,2,4,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1,2,1,2,2,2,4,2,2,2,2,1,2,1,5,2
565,"PEDRO CANEDO","PSDB","GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,5,5,4,4,5,5,4,1,1,4,4,1,1,4,1,1,1,4,5,4,4,1,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,"PEDRO CHAVES","PMDB","GO",1,1,2,4,4,2,1,1,2,1,2,2,4,2,4,2,1,4,4,4,1,2,4,2,4,2,4,1,1,2,4,2,4,4,4,1,4,1,1,2,1,4,1,1,2,4,2,2,2,2,2,2,4,4,4,4,4,4,4,4,2,1,1,1,4,2,4,4,4,4,4,2,2,2,2,4,4,4,4,5,4,4,2,1,2,1,2,2,1,2,2,5,5,1,2,1,1,4,2
153,"PEDRO CORREA","PP","PE",4,1,2,4,2,2,1,4,2,1,4,4,2,2,1,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,1,1,4,2,1,1,4,4,4,4,2,2,4,4,2,2,2,2,4,1,4,2,1,4,1,4,1,1,4,5,4,4,2,2,4,4,2,2,4,4,4,4,4,2,4,2,4,4,4,2,2,1,2,4,4,4,4,4,1,4,4,2
80,"PEDRO FERNANDES","PTB","MA",1,1,2,4,2,2,1,1,2,1,2,4,2,2,1,2,1,1,2,2,4,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,4,2,4,4,4,4,2,2,2,2,2,2,2,4,4,5,4,4,2,1,2,1,2,2,1,2,2,2,4,1,1,1,1,4,1
403,"PEDRO HENRY","PP","MT",4,4,2,4,2,2,4,4,2,4,4,4,2,2,1,2,4,4,4,4,4,4,4,4,4,2,4,4,1,4,1,4,1,4,4,4,4,1,1,4,2,1,1,1,4,4,2,2,4,2,4,2,2,2,4,4,1,4,4,1,4,1,4,1,1,4,4,4,4,4,4,2,4,2,2,4,4,4,4,4,4,2,4,4,2,1,2,4,1,4,4,4,4,1,1,1,4,4,2
212,"PEDRO IRUJO","PL","BA",1,1,2,4,2,2,1,4,4,4,2,2,2,2,1,4,1,1,2,2,1,2,2,2,2,2,4,1,1,2,1,2,1,1,1,1,4,4,4,2,1,1,1,4,4,4,4,4,4,4,4,2,4,2,5,2,1,2,2,1,2,1,1,1,1,2,4,3,2,4,4,2,2,2,2,2,4,4,4,4,4,2,2,1,2,1,2,2,1,2,2,4,2,1,1,1,1,4,2
82,"PEDRO NOVAIS","PMDB","MA",1,4,2,4,4,2,1,1,4,1,2,4,4,2,1,2,4,4,4,4,4,4,2,2,2,4,3,1,2,4,5,5,4,1,1,2,5,1,1,2,2,1,1,1,2,4,4,2,2,2,1,2,4,4,5,2,4,2,1,1,2,1,1,4,4,2,4,5,4,2,2,4,4,4,5,5,5,5,4,4,2,4,4,4,2,4,4,4,4,2,2,4,4,4,4,4,1,4,5
56,"PERPETUA ALMEIDA","PCdoB","AC",4,1,2,4,2,2,1,1,2,1,4,2,2,2,1,4,1,1,4,4,4,4,4,4,2,2,2,1,1,2,1,2,4,1,1,4,4,4,4,2,1,1,1,1,2,4,2,2,2,2,4,2,2,2,2,4,1,2,4,1,4,4,4,4,4,2,2,2,4,2,2,2,2,2,2,2,4,2,4,4,2,4,2,1,4,4,2,4,1,4,2,2,4,1,1,4,4,5,2
259,"PHILEMON RODRIGUES","PTB","PB",1,1,1,4,2,2,1,1,2,1,2,4,2,2,1,2,1,1,2,2,4,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,4,4,4,1,4,4,4,4,4,4,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,4,3,4,2,2,2,2,2,2,2,2,4,4,4,2,2,2,1,2,1,2,2,1,2,4,2,4,1,1,2,1,2,1
505,"POMPEO DE MATTOS","PDT","RS",1,4,2,4,2,2,4,1,4,1,1,4,2,1,4,4,1,1,2,4,4,2,4,2,2,4,4,4,5,5,2,2,4,4,4,4,4,4,4,4,1,2,1,4,4,4,4,4,4,2,2,4,4,5,5,4,5,5,1,4,1,1,4,1,1,4,2,4,4,4,4,2,2,2,2,2,2,2,4,2,4,4,4,4,2,2,4,4,2,4,2,2,5,4,4,4,4,4,4
384,"PROFESSOR IRAPUAN TEIXEIRA","PP","SP",1,4,2,4,2,2,1,1,2,1,2,4,2,2,4,2,5,4,5,4,4,5,4,5,5,2,2,1,1,2,1,2,2,1,1,2,1,1,1,4,2,1,1,1,2,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,4,1,1,3,4,5,2,2,2,2,2,2,2,2,4,5,5,5,2,2,2,1,2,1,2,2,1,2,2,5,5,1,1,1,1,4,2
388,"PROFESSOR LUIZINHO","PT","SP",1,1,2,1,2,2,1,4,2,1,2,2,2,2,1,2,4,4,4,2,1,2,2,2,2,2,4,1,1,2,1,2,1,1,1,1,1,1,3,2,1,1,3,1,2,4,2,2,2,2,2,2,2,2,2,4,1,4,1,1,2,1,1,1,1,2,2,2,2,2,2,2,4,2,2,2,2,4,2,2,4,4,2,1,2,1,2,2,1,2,2,4,4,1,1,1,1,4,2
424,"PROFESSORA RAQUEL TEIXEIRA","PSDB","GO",5,5,1,4,5,4,4,4,5,5,4,4,4,1,4,4,5,4,4,4,4,5,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,1,1,1,4,4,4,5,1,1,4,4,1,4,5,5,4,4,4,1,1,4,1,1,4,1,4,5,5,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,1,2,1,2,4,2
